"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt23.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"GRTP1"	0.469944307891081	1.40589163971385	0.797100159650415	0.68584060241682	1.1482150175596	0.802816078519046	1.06209752859858	0.570275902879766	2.25275019420656	1.01116856226367	0.173683931318606	0.41745883322478	2.76178098161799	1.11606527322568	0.329066174450691	3.31024122280434
"PEX11G"	2.18254134685632	3.31165568896678	1.1599391317636	2.29962565249691	0.98239712225933	2.00196433409429	1.63463043885363	1.31139267124986	2.17288269837642	1.26722415426746	2.67311766944582	2.13761336112293	2.7647272476806	1.5964295143734	1.43940771447294	2.74262283659244
"ICA1"	2.01759236594002	2.27420648736843	3.18681508285333	2.12902743118517	3.38467221477275	2.70705868889404	2.10531769432502	2.31389448330164	3.55078987323169	3.16656924017672	2.56040682059604	1.43114421038474	1.79395621027987	2.59953441975843	1.30790060268807	3.2454751266309
"CYP4Z1"	0	0	0.0109927548055118	0	0	0	0.0135747409693034	0	0	0	0	0	0	0.106045810996083	0	1.08658677455719
"SLC22A14"	0.0408081453445871	0	0.0215746720977556	0	0	0	0.129930320266825	0.0335776325380017	0.0996715690231899	0.0632945993381911	0.0763753433220384	0.0139830724958702	0	0	0.0761138363230319	0
"TESK1"	3.16728245084554	5.48580355324673	3.33142218091958	3.42038268872202	2.32864979773979	3.10702578482958	4.20374539298494	3.17240430532201	4.31525102295511	2.96729589853819	3.92997085006253	2.8848987359858	3.85346676160592	4.29649411670168	3.58945790044089	3.46022488278214
"BCO2"	0.125335419732765	0.0797896706721213	1.27027476646099	0.328506766148161	0.0899367231231766	0.361116473274843	0.100068227872723	0.131732561501712	2.09277405153184	0.148713405726186	0.341936802897991	0.48480788129607	0.0966048740903479	0.390171295471319	0.23065985595266	1.96264896241488
"CASC1"	0.185451750497644	0	0.131667181010363	0.0620347191961624	0.0518017485460342	0.191613182041399	0.0506047110755891	0.0278976477082186	0.147123793837685	0.163631789002031	0.228701731277088	0.173467754207928	0.14028157643829	0.0954809129382322	0.0936246700848139	0.032638314490886
"PSPN"	0	0.211979067132732	0.13783989478637	0	0.214489785901006	0.0750403537209965	0.112594720428375	0	0.464354080722293	0.140126842228003	2.46087097234739	0.06992827881395	0.323387940497537	0.657791811722606	0.0707643798473873	0.192976859648366
"CELA2B"	0	0	0.0464247037762951	0	0	0	0	0.241549175132388	0	0	0	0	0	0.143022410927707	0.0255296452903153	0
"BORCS8.MEF2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TSPAN15"	3.12799225814019	3.4735115916022	3.26070467721006	3.81623617121217	4.12832639914664	3.8210009367123	4.64017840439064	2.13704933120983	3.53044785178298	4.30642630560287	3.74480693384467	2.30387570725712	3.8023845294053	3.02260040110999	3.0372732689335	4.44429269668107
"CAPN13"	0.0767963096922031	0	0	0	0	0	0.0108905962499389	0.0286472253452588	0	0.0664119735109288	0	0.00897781511891581	0.0340380443935387	0.0361109658022734	0	0.0968044823459145
"GUSB"	6.41085410506455	7.15738736057695	5.94122606093586	5.89823979924099	6.06769786719191	5.87314754514442	6.35719128576613	6.92989157580583	6.56718643280405	6.24246150665523	6.12252363815545	5.23533646850253	5.8386959204613	5.15501248013186	4.36938970538399	4.60080792777652
"GFAP"	0	0	0.0707551077602067	0.0455505397967574	0.0265249474587741	0.445319365201918	0.0418368325432132	0.0152484874625406	0.0842564979001383	0.0610105194562251	0	0	0.0161992638662546	0.0619746711270955	0.158498610304514	0.371016809265425
"ZNF648"	0.20930425344128	0.0528558003710471	0.255729129194352	0.0134344811830981	0.944329985393256	0	0.00863575467703973	0.241345983503118	0.0171563284664759	0.0111331304810355	0.0373453897569647	0.0485249050575555	0.0266917911969886	0	0	0.0457438503411206
"WEE2"	0.0174895334097	0	0.0405431965797544	0.0247176067047601	0.00962901852667345	0.00787477187794476	0.00762910606007464	0.00759164982739291	0.0337332335141896	0	0.0345004222706026	0.0092517777940198	0	0.0309363406431648	0.00482970327813616	0
"CLIC6"	0.206154950366178	0.767005121434901	2.21278098085108	1.50419324059846	0.925319673150143	0.560500735036131	0.758073299928061	0.345646171087657	1.26823974537409	3.50579567823345	2.02796790399432	0.0567958940919084	0.350079653735288	0.80125221090221	1.27315479777467	0.989636415190623
"C6orf203"	2.87778252502399	2.81601800604005	3.21372054536698	3.08432623986492	3.00851736609622	3.47811758023564	2.86477845678835	3.89529777355957	2.93799214109225	3.58610418243912	3.00466318073754	2.57371504179034	3.16101696680267	3.29721049582477	3.20070051198416	3.73109632961453
"LA16c.380H5.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM145"	1.12020261967384	3.92612754696542	0.407369068051057	0.900342465096415	2.31058151914165	1.55972184292978	0.55109268294896	0.0848622899226119	2.7170764661737	1.9388334038663	1.9262347864413	1.42817991878933	0.719308753423992	1.1743936342902	0.382645121107737	0.255981047972662
"VGF"	10.7910285455724	7.98950803753467	2.55925562750917	3.90737622119656	4.47181175596813	4.28660766020521	10.4425392358629	10.7890241287931	4.63268409384019	4.98404470537834	4.09232585332737	6.90680042435058	0.828948354941072	2.59488529832668	0.487497154085487	0.343584061961295
"GDAP1"	1.66890880448895	1.71449171661139	1.62404004975861	3.03574706136806	1.30939449648111	2.91242855804724	2.3104331947092	3.20430507696962	1.62186901768158	2.7082722277927	2.09712195030799	3.78851867402184	1.59580200304798	1.55326219027243	0.421190438399092	1.32813562207261
"KCNC1"	0.0325071673857749	0.0485034919997306	0.00667045867587029	0.0366931486209281	0.00468902926397969	0.514559611432635	0.0399110643167161	0.128625921712348	0.0441401127230088	0.12995148113428	0.0234799196731448	0.350045697742873	0.025714886264241	0.0177420764300843	0.0147206485113104	0
"SEZ6L"	0.0232087168286326	0	0.023329951723984	0.0450453360558558	0.0182773727580464	0.0402173087961843	0.0162462833872485	0.0120756058791249	0.0181588467472694	0.0479814591242572	0	0.033411442310113	0.0649231940704564	0.0160244251110467	0.0126743028015711	0.132927784490953
"MYEF2"	3.65313455824534	4.34111047442413	4.50818776066619	3.2926286387726	3.63387871353922	3.10469812706455	2.29123812330226	4.67828603926539	2.73352788747328	2.4005529575788	1.95437872996834	5.05894418249637	2.35671288625137	3.00291490401613	3.09445735621166	0.513243116431931
"ATP1A3"	0.398704980170555	1.97420072237924	0.278032935483972	0.302624960533773	0.0415481731857565	0.403445525591473	2.72028722208105	0.143175136593358	0.152406703055139	1.01215171550655	0.0421322999154529	0.493382952280019	1.18937547486374	1.28507665094141	0.085092090995158	0.0854662640110714
"HPCA"	0.844439085162755	1.24728954933884	0.151187047502747	0.235744212798145	0.516943015999211	0.170447354831373	0.630988303187577	0	0.177604669482259	0.26491889715135	0.302712100724302	0.049317034562228	0.040162940238402	0	0.144681537835538	0
"SLC29A4"	0.697245831764371	3.0598172952506	0.234172645411254	0.773305606637455	1.18382948098654	0.490889438992158	2.45760611071876	0.277498611033281	1.61636710789255	3.01546456315823	2.30037269613752	2.00391880335145	0.918657954589147	0.747738845909684	0.430840831098851	1.64785556264345
"MPPED1"	0.0188231505394615	0	0.00830042661771386	0.0358562001182813	0.0138711232775633	0	0.0310167568153812	0	0.0369316652965675	0.0162571107843864	0	0.0276914579467385	0	0	0	0.0511319226034604
"FOXO6"	3.2873363526803	2.3928669162308	0.478685048983899	0.0963630001144121	0.317925127192058	0.405073642108103	1.91851599483126	2.02927088093374	0.436934162158601	0.49202646579633	2.0590021756416	0.161906251918694	1.25534965769499	0.559247060461913	0.190492233820511	0.273856009347625
"KCNH5"	0.268960710570442	0	0	0	0.069904294733584	0.0942633692969153	0	0.0629028220382677	0.0993777571273086	0.00560306466635527	0	0	0	0	0	0.0230054054721079
"CXorf67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLX2"	0.229879508389228	1.11319373353936	0.222611694318339	0.356318501001116	1.55823824098808	0.402768010604465	0.21426968943294	0	0.384150405010911	1.89074823598745	6.28713980455083	2.48753651351437	0.0600482831917464	1.17156553469568	1.59891778318782	0.032753611976
"SYNGR4"	0.107436128867063	0.303561587981089	0.043896067532341	0	0	0.0557452732762999	0.044427064890847	0.0240953843901737	0.0826494579396327	0.0868029883631887	0	0	0.0648326460272686	0.270744209310308	0	0
"SHISA7"	0.0514545888018615	0.0739630564577488	0.129819105247524	0.0355002549102749	0.32719756941939	0.0912460880841761	0.0422066581976784	0.0129720925948264	0.0123936087326117	0.0154633285318991	0.0533233796651887	0.0279213498588614	0.0194095033598417	0.0189540096671666	0.00707857376935545	0.0216590937123049
"SLC22A17"	3.01366413365673	6.2301059618024	3.78485466805389	3.94191384384253	2.5687046380062	6.23200928662835	3.17799191771628	2.11190434622099	3.62723911413542	4.43110809714825	6.98532964663604	3.00739018032316	2.54114556932517	4.05629738859586	0.99195006737252	1.85291172223909
"FGF12"	0.0901825906445331	0.054504897585527	0.104508967704321	0.350697513201071	0.0589577894555813	0.20944899854546	0.773934313202133	2.04914456030171	0.941248319250163	0.16203597413383	0.40587911728117	0.178419539630543	0.106575996743209	0.168136233517082	0.0761368962764394	0.0672857089880153
"C17orf96"	0.880709814830591	3.40083572793601	1.18869842208444	1.28534894913883	0.63883519382416	1.82181020033509	1.7929677657782	0.963573999405146	1.96556082274882	2.81763553571485	1.35024263137487	1.44258261112828	2.31768900584834	3.04872792969245	2.49042765085787	3.15721594988804
"COL11A2"	0.219112128380732	0.0741654792762819	0.0451155313007142	0.0893608577719391	1.28904947275555	0.528358274341461	0.218880339974341	0	0.0425509093744297	4.15254039728115	1.36865661620297	2.25340541615065	0.366897918300909	0.0457966113732167	0.0205351708117139	0.034354835715188
"ISM2"	0.0130153928654449	0.771332897229825	0.0184518390051394	0.018839099185819	0.022140799311378	0.0154918602623797	0.283620167158953	0.0161531843901704	0	0.166979540018506	0.0917858009691167	0.0226186514735777	0.0195319119012557	0.0419558815734015	0.00713750533337775	0.0223666056031766
"CCDC74B"	1.10317868407836	0.260331029229238	0.305493141893481	0.63063844605544	1.11506987601173	0.746464553179421	3.02777863579992	0.124859451886238	4.51689764498078	3.53717179860023	1.95536860542279	1.08873592450692	0.223256954876641	0.389124023662422	1.26754478679488	0.782828311341047
"RPRM"	0.563517416811669	0.2589168546658	0.185550703211151	0.0684402361606778	0.0267575036378193	0	0.235741149784516	1.96148442284779	0.20105980525208	0.018551498080987	0	0.0532214637716127	0	0	0.0180524214672066	0.511252453864342
"KIF26A"	0.630440886042194	0.521882936898301	0.789430458426863	1.27824946498855	0.494787309307443	0.512564698069665	1.43442540214649	0.531456821817569	0.647970193801373	1.19571924917018	1.10988872648142	1.35844690168946	0.585416878098356	0.741438509746962	0.597710412436286	1.16418127470448
"WSCD1"	0.378562116696531	0.168131611157939	0.590982312917114	0.799184726156727	0.127135546621149	0.990862307180367	0.256124205229549	1.97429251485775	0.393364576657241	0.116391507523405	0.0662431156537107	1.39269110109596	0.34970156526326	0.678492930287324	0.213972443736621	0.29826357304442
"SLC4A10"	0.0259582712026868	0.0502258438042631	0.0218036933335418	0.0397308653661065	0.0267280467068899	0.0362221874151557	0.048678832571737	0.158371801386535	0.0763537239233425	0.00439550801656727	0.744468550645524	0.00561868588968204	0.012916944884035	0.0682444390200812	0.0153553196167366	0.0145031259340079
"CACNA1G"	0	0.0797061941242927	0.26563012262746	0.138841199788912	0.124813606225307	0.00564879255409995	0.423353883713518	0.0974112999073479	0.118086112929863	0.317933807387348	2.65220882827909	0.00536195614713058	0.0147383419328865	0.205742821376727	0.0499697960685511	0.306237154234079
"NXPH1"	0	0	0	0.0345177479941586	0	0.0249889514542289	0.00871469890079025	0.0388427339872304	0.171504816948801	0.00780740448625813	0.0781069897116133	0.0557881622410653	0	0	0.00557361094293811	0
"ZNF43"	1.69506956890756	0.170513500973253	1.01691986664215	1.75547301065527	0.452486319186953	1.70486090080165	1.64326052230762	1.80574851455948	0.368369981776245	2.15128246766278	2.34811058399525	1.66232856791493	1.60407844221236	2.34159016122237	0.390373284109652	0.786096559217415
"ZIC1"	0.0884246793346751	2.18232681085083	0.511775673462955	1.14852742516046	0.290522310345529	1.64856898201813	0.695578755948165	0.150538880821309	2.53225585859466	1.57180056824056	2.57358781236538	1.35574363227654	2.08867589224949	0.391478492188865	0.00745349824118371	0.452812586922311
"STMN2"	0.126075252476058	0.536354839638282	3.48194470273327	0.765893678181427	2.19636626010513	0.0590838121903184	0.524053643092529	0.0234640222477955	1.18155739721694	0.882900461877287	7.29488720935423	3.51256950170551	0.227275543704032	0.396160585345565	2.07797100016018	0.432570895970579
"SLC17A7"	0.855347515256853	2.33627910262527	1.61139903772754	0.779244169023734	2.4364070659657	0.542394263468945	0.673460994923842	0.464439299404481	0.86200973704613	0.71263495607337	0.276870616133771	0.0770702070511701	0.135585235158611	0.314947054357806	0.155555349410343	0.163719628049115
"GDF9"	0.683073884096755	0.250734240227989	0.344341647282135	0.387164542723934	0.20204465713595	0.308519897261138	0.170859565062887	0.227721363389637	0.703539733159267	0.680354065702771	0.12935094567224	0.551880675001296	0.525014958913397	0.364786439531292	0.198112527617984	0.307020432518392
"COQ5"	4.30687465715467	3.5940110216367	3.66294602976806	4.14105261097138	4.90023888773609	4.09977910779988	3.828748349154	4.05008371679505	3.93857279659423	4.55886455115584	3.46763163246943	4.06763871687536	3.72517945386308	4.05855894497227	4.01951066907071	4.10925189346061
"SIX2"	0.418247708574092	2.81111339512716	1.05089100714893	1.10529590080412	1.12959295698424	0.709515625662168	1.53382993561933	0.403542599100686	0.802106756067618	2.30090417988293	0.445527551082414	0.10485620487701	0.385476871370089	0.947326527166709	1.27903440937511	0.819917057575754
"ZNF473"	2.21412946923014	1.66546781470226	1.94550844894015	1.53059267561289	1.76814408758348	1.59967485224253	1.27187682127	1.56387075801173	2.12352383998876	2.29128970236211	1.73560882304539	2.3735312877512	1.51316224872573	1.32051356051218	2.02839410872388	1.46278002855726
"SFRP5"	0.429086186981761	0.115849606628783	0.0234245618099555	0.072747168284729	0.820098475660901	0.0129794345020607	0.0230333056888537	0.0711175676571232	0	0.521901525257293	0.103598884975407	0.276219117421631	0	0.0747790155503791	0.0128426701541446	0.0730099033685611
"LRRC49"	0.489586092540926	0.769830968915042	0.993454816309597	1.03276947788115	0.579447610967758	1.14587958135783	0.536747713924251	0.660531184552541	0.6654277919025	0.967787615964258	2.2144792170641	1.85143523673245	0.255518861139719	0.721720002000859	1.62247358132544	0.93444026035686
"MARCH9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCDC184"	0.870478355086578	1.95363215287356	0.583336147957563	0.289325154093276	0.995776465486037	1.48574624570926	0.878739072026984	0.0718726174156092	0.284515909961182	0.296008009463904	2.56403910148684	0.267728743754966	0.0963063883264307	0.260869942667122	0.202348131999173	0.198748724420126
"CDH12"	0.204853747862613	0.0830878696007673	0.209367893163859	0.0313627987971089	0.0439325929773296	0.0436041106259434	0.223764184153129	1.08375119321872	0.306070878887866	0.135017324191154	1.46519611317925	0.0623993763436474	0.0987256903434066	0.684711933780427	0.0669910106739017	0.0570503172811196
"RHBDL3"	0.10998009982179	1.18586654531133	0.137349540625598	0.172913732446239	0.0437209144748648	0.0620397633965704	0.605989212364133	0.0273210348525196	0.209221891985845	1.00434605820119	0.481019883284585	0.126426854058072	0.0305216920148442	0.341993714753192	0.0566485868969509	0.213154391011542
"CLDN19"	0.0135812437416866	0	0	0.00795031431677972	0	0.0201733194073489	0	0	0	0	0	0.0825804523280928	0	0.0310176746211505	0	0.0324077624063288
"CEND1"	0.518243549157827	0.717753401301044	0.0709518692689048	0.100726415316063	1.27555838548964	0.525491618204842	0.48999755955653	0.14949402827633	1.01871606220479	1.70068828417999	3.03782497884327	0.164230328051196	0.598661051348526	1.26973935538427	0.766308926384605	0.149987684084702
"PRPH"	0.031694926675886	0.819761771725529	0.160904702999169	0.181184624564851	1.98787200477562	1.19294846284148	0.15059099961416	0.00869526798037355	0.412037363384583	0.333002886295032	2.5689757516993	1.27066647773537	0.442996028891001	0.275908152350065	0.171990103219739	0.22360851277027
"PCGF2"	3.89502142352627	7.62968446806213	4.74045809550418	4.7694120783559	3.82363218752068	4.45482403890998	4.19087161495587	4.39510736878049	3.46184545658322	4.27699534398389	5.48907724710712	5.90828452718961	2.44290104350799	4.06707075041054	3.17948875679841	3.01316922449212
"NPFFR2"	0.0459550226397283	0	0.329750494091861	0.0249852648542361	0.0535558266344696	0.0150888097476361	0	0.090569740268111	0.0585598454225964	0	0.119413418855749	0.145595423016645	0.126278226927319	0.166037958268636	1.25279408673038	0
"SLC7A3"	0	0	0.0109624015121338	0.0388090287005205	0.187123520325106	0.0369933975639354	0.444460877100627	0	0.0626260142642211	0.0332140753579198	0.394278155038441	0.212606689695221	0	0.171570658439261	0.0174495528796068	0
"NRIP3"	1.87500740504134	1.67990566695689	3.06509575752526	1.5618955250437	0.991413183521751	1.9885483626899	1.78218627211319	4.01706226878024	1.37764019427111	3.41187430650917	2.3746806249773	1.04044991293498	1.51310917683	0.835406712690361	4.07369172147774	0.908863622093281
"GRPR"	0.222732239044123	0.0713844441939546	0.114442722807448	0.179209740771944	1.18176091842214	0.0503476160056866	0.14038406889707	0.271606748655267	0.185324243725219	0.188277476788683	0.172340294219033	0.0942174870030776	0.0637594983191612	0.429401719796614	0.371179112028932	0.0904910178706912
"MAP3K10"	3.41584180294359	5.14558983122573	2.73687542290827	1.93977759328015	3.37892911207899	2.58572091848029	3.39207283088679	2.32238535674315	2.85446549414825	1.97598228855314	2.75520165487699	2.15692240221152	2.72376277409831	2.58625073296625	2.51321405512181	3.11503823841903
"TMEM221"	0.136446034274227	0.862764395907615	0.0558723402722224	0.119546620136931	0.214321048278913	0.352983893232309	0.236246459066345	0.100446005775155	0.313574992544233	0.164458063081401	0.632193751898325	0.343595431522895	0.144321695727031	0.205850399022863	0.0449528325243187	0.129162452065763
"SYCP1"	0	0	0	0.0134759166594371	0	0.00622057773643306	0.0308618228332182	0.0133628846216338	0.0210997439903105	0.00565379350481076	0.0373279573737089	0	0.00830989374839797	0.0396270723439928	0.00643847648790512	0.00959483873247137
"SEMA5B"	0.730656909521612	0.863106679323007	0.417239534577175	1.32989856753393	0.609953484527763	0.545282926155279	1.11315038347809	0.248278577140571	0.383340445557617	0.475330327807875	0.962868804930656	0.551919546666594	0.327215393505492	0.251388257198571	0.484266021286389	0.645073080199799
"BRF2"	3.31711879867617	2.94406099592054	3.68198328972762	3.5882289089481	4.34769045683752	3.41086614354557	3.3014244928577	3.08751460761424	4.50591950395263	2.21459111846607	3.6753191431303	3.83789279712657	3.62719241231766	2.75700830728028	2.81538175864597	3.10803009222035
"SLC30A8"	1.96281921375392	0	0.058881062531317	0	0	0.0736265359099101	0.00824008654393292	0.010124140599004	1.87441140896032	0.067269254290458	1.77246845318593	0	0	0.0370519634350376	0	0.340227832639494
"PCDH11X"	0.0171406463377281	0	0.0166800146975526	0.0223831969585358	0.0238062749734721	0.0344202000498834	0.0174907591767182	0.0727938070835195	0.0348122534644493	0.0327989527439953	4.03262985192717	0.00419614500004602	0	0.24397732662029	0.0142003734940566	0.0423988482652781
"GYG2"	4.87117585334315	6.36382813184704	5.13204827860197	4.29977582468375	3.54412676988077	2.14317788002037	3.45336349036644	5.07382237505825	4.70843833361847	2.31892271832725	0.890795309964433	5.39634961136369	5.86243031364007	3.69671720562044	1.3475777881119	1.00540286235002
"AARS2"	3.89435699720226	4.2428273141058	2.41780931775611	3.25395372770768	2.58147899896793	3.18902591485605	3.15222966894212	3.71400367422801	2.90284056105608	2.42557343751656	2.87062512103218	4.37002474816031	3.22496713649474	3.05927912567645	2.83933885331004	2.90401773578757
"HCN1"	0	0	0.224567601448199	0.11572624947993	0.00340485818001766	0.674161414978868	0.0436124390744688	0.0673917305722727	0.3854045300172	0.14997728212182	0.951855571161865	1.07448831025247	0.0114617179306533	0	0.189046479554169	0.00848538301998601
"ALX1"	2.5129448943018	3.67206320835825	0.106262478941802	3.60922307123927	5.70524807824265	3.81746465465804	3.68321921943463	4.01477482768211	3.5082257988981	3.73109632961453	2.63712563444912	3.51020873713658	3.94772693009642	2.27010728491115	0.0546293651539022	0.0411525480757402
"ING1"	3.21803173250594	2.80571859655787	3.21383095068373	2.94629480469602	3.61280069087322	3.04955061577364	2.96031152785475	3.25797008365562	3.76268366914486	3.42861208839734	3.90307684433093	3.36675443339065	3.43506113797622	3.47853181300034	3.35553645431023	2.45267976954387
"MTL5"	0.6142089947943	0.81757005075575	0.152724693280855	0.700442825480911	0.090715521178948	0.653076072444934	1.01512642875328	0.0917431566453397	0.567105855164662	0.18965506190073	0.054845282577071	1.47226680124662	0.828103471652653	0.681596788239374	0.0958792654681671	0.389657665650657
"NKAIN4"	1.57218390883522	1.65915506805518	0.0886863387201351	0.427461359692258	3.77212319173165	0.755299519774248	1.73882186931048	1.50781746947806	1.06218458661467	3.6997514994564	1.6846212789965	5.00001127101098	0.297079871233318	0.183665629372699	0	0.594225101194711
"PDIA2"	0.343847812719099	0.260990342737035	0.0349940534669241	0.338273790414381	1.33168228910112	0.616854508367151	0.0722019312016306	0.0106826057067162	0.403470067264089	3.1151189961624	0.546026668617339	0.283166751990581	0	0.0758225785982053	0.0407972762491633	0
"KCNK4"	0.0354255079271109	0	0.0650904137119846	0.0137590224714921	0	0.0301611078778562	0.0867104748289725	0.0116649451960258	0.06629258320094	0.0799973513783659	0.140752484206801	0	0.309496362711588	0	0.0158477814983605	0.0881902513799193
"PSPH"	4.78403016093095	3.26745414790807	2.74536212361889	3.18429219779471	4.8182779492424	3.31877018853986	4.01913255128943	2.79241081722859	4.32663801114802	4.24066541873663	3.09727199317514	3.26794547727196	2.60467746043596	2.23808673811518	2.74431289355488	4.05330686922297
"SMOC1"	0.874796572525731	1.57371625344521	0.0743756153707657	0.431043626086068	0.1583344416898	0.136522944879576	0.0678599223330602	4.95011376246699	0.0496284677741513	2.00443307608594	1.13693945088525	0.0534389822262941	0.0844983009854932	0.662394200028594	4.17289149676299	0.389662070542222
"FAM178B"	0.797428497196857	1.63483950455557	0.0485238588243303	2.86918739476046	4.92557936230784	0.2121328848234	0.403982074944678	0.277568834226699	0	3.85827945288285	2.97824689204647	2.38519217891229	0.260267309730145	0.271676661681885	0.0815220663853636	2.94057365527888
"PRR9"	0.34071949000773	0.202545857923261	0	0	0	0	0	0.0618151757429184	0	0	0	0	0	0	0.0285419246069635	1.01823321156047
"RGPD1"	0.0201217327569945	0.0833626177571816	0.0330283847962468	0.0682465718798033	2.43815255878196e-06	0.0434272422202566	0.141779754638685	1.32727882701174e-06	0.0721847091094315	0.0409619167395104	0	0.00791035551380942	0.131208446633149	0.260240086553045	0.0302627021300569	0.0711008132767746
"RBM20"	0.986622454336957	0.490120822708437	0.346065617014948	0.346074129539743	0.0388652739583392	0.0523429228217425	0.310613508686767	0.1311086595065	1.14848512392451	0.369688140519023	0.815008075859561	1.11934621593481	0.436625069442984	0.606579621116892	0.585789889476289	0.142023220240842
"SCGB1D2"	1.41193869110148	1.68624277999781	0.443153616541438	0.110572382229504	0	0.31072110467868	0.480938739549313	5.14666947631916	2.66393091532905	0	0	0.341820126575691	3.86297203638255	0	0	0
"GRIA3"	0.0259518664890076	0.111415312043146	0.209797076019902	0.829246789176869	0.0920085463051857	1.10081352762552	0.411958751397876	0.231984680428945	0.172131470256363	0.39728492218275	0	0.0246017219113985	0.12188486844274	0.604615079249283	1.22113776173946	0.536539354684049
"TBC1D26"	0.0551650365681954	0	0	0	0	0.0114146280918574	0	0	0.0305898432378716	0	0.122190171759177	0	0.0477377139886585	0.288846367578104	0.00892985554809689	0
"CGB1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SCARB1"	5.96553381106125	7.63034722196012	3.26886177882746	4.50604649365108	4.56286821965808	2.45266132171865	5.89320079658598	6.01431511836025	4.24119570702072	6.10885582040776	3.18175614872245	5.23015881247361	5.54717062854647	4.46941064193944	4.80525633617401	2.81123364450898
"OXT"	0	0.82017242558745	0.458886964038764	0.512476712857471	0.354060542958976	0.305253809312955	0.250636627469887	0.0491868093394116	1.0831452748407	0.83625056324498	1.00656373541749	0	0.173373726243731	0	0.070152843923266	0.352652324316017
"HES7"	0.229696320743407	0.0913985713443176	0.141040999598241	0	1.17101782967621	0.0894262854804419	0.524022541326629	0.0844541480723893	0.11198030689458	0.0452464041509972	0.81384479663626	0.132545257666585	0.0405536467777879	0.0878336171452919	0.189157840212227	0
"KCNK2"	1.45806959640711	1.05381686775525	1.7296158495969	2.54771509677858	3.0211483314388	2.06722395126646	0.845635768329442	1.76925549207073	1.7454976607659	0.71550991844564	3.33078927012726	1.86137380313883	0.829661246430166	0	0.495516093616255	0.200027310138364
"ODF3L2"	0.327849442721419	0.134508792785779	0.0610782135922377	0.101875269533288	0.112463744897229	0.0885059568927283	0.0873201261928359	0.011315934826384	0.572103367238639	1.52084713664954	0.253184520062931	0.0431026354347914	0.085942628112097	0.170339155767187	0.0959278622141756	0
"MYL7"	0	0	0	0	0	0	0.247813915719723	0	0	0.131492884397427	0	0	0	0	0	0
"ANKRD30A"	0.0048961962017777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"POLB"	4.76634338364571	3.64083491038792	4.4358152523145	4.20527129273489	3.38462179659675	3.9378763584863	5.06094230351058	4.2080567849454	5.36918377985733	2.59181822298594	4.03389868208425	4.41097872391405	4.18208045238485	3.76191285813303	3.14343097138002	5.71147150396438
"ANKRD30B"	0.760594401757367	0.127648333856453	1.43469227186786	0.193574325060299	2.22394145610488	0.0286808860152035	3.23855836383593	1.17357200934373	3.0935838377895	0.0187440454955869	0	0.0438953678021455	0	0.301381616211055	0.0074161307432841	0.0517645866799839
"C6orf15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLEC3A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841514363221808	0.449136624930627
"SMIM11A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GSTT2B"	0.162065630656191	0.245386741621739	0	0	0.15610015081852	0.0232050114799362	0.485579332585134	0	0	0.335419226172043	0.295282215337306	0	0.542710229737032	0.115782104347278	0.0198970831147731	0.0613077553498265
"MUCL1"	0.24839942532527	0	0.927378052028511	0.101517632492874	0.228874704447925	0.276061260388132	0.76428967262233	0.32541001801684	1.00546610226439	0.12955800962972	0.447128465771193	0	0.319929444087239	0.360258634246223	0.127792198522586	6.26045102263052
"FAM78A"	2.13011047436047	2.79571708418886	2.47776409386791	3.70690623423156	2.44427347860012	2.85312537777718	3.67996982893582	3.40039993794754	3.17471799933938	1.32967759964478	1.6172561606576	2.65029468780669	3.84290845470395	4.70026769424613	1.78155066124945	1.85943489686972
"IL16"	2.59934874226979	2.3576913411176	3.22365191094561	3.03283963834765	2.33897200723497	2.32044424155397	2.09271317240099	2.20785069435212	0.806732780270056	1.48953266000018	1.21013945740167	1.88704754262004	3.69623869426178	5.26926509640928	1.06133381847545	1.73679751040287
"CYTH4"	3.16717565232501	3.07260319577612	2.85294367274278	3.96639816504701	2.59491156620285	3.56417693332919	3.58410865353392	2.83859180441834	3.20594999501192	2.34314057915563	2.24802166520555	2.47301016642796	5.07403867710672	4.60167274865683	3.2043747287341	2.35900241537486
"SELPLG"	3.32201753920715	3.67101590444708	3.28985216684855	4.6287881736955	2.3170594494486	4.1762709049063	4.08901926339121	3.77515592076381	2.79537838167466	1.7897063015975	2.56749920667703	3.41106213623188	5.00294999830185	4.64554603830472	2.86702762095445	3.4502690129751
