"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"Fibroblasts_S04"	0.159301261238259	8.09283792673466e-15	9.0655274145301e-15	0.133209926626141	0.0269923411977247	0.0162460028096614	0.149325915706559	6.19100715881778e-15	0.230734887456275	0.188700678438058	0.189143808170316	0.195973190452692	0.128084100037245	0.111791487207176	0.167871086485728	0.0194815953379613
"B.cells_S04"	0.261358263435959	6.4583526535763e-15	0.000361114471242951	0.266467225612863	0.07835139908006	0.0549018775045301	0.290671197751251	6.6552525505914e-15	0.142998076476677	0.226940694560554	0.144464423202642	0.161738418055276	0.124056416961677	0.162960864265207	0.119350910180774	0.0351075732126597
"CD4.T.cells_S07"	0.0402118776847643	9.05655663440676e-15	9.03624273486712e-15	0.216461916729323	0.139471483999248	0.101925608557359	0.1066533944692	1.76532605142502e-13	0.122085586178523	0.000701242219496616	0.16016237354897	0.0143050773958108	0.0598824642593473	0.145422175700364	0.0922462592633597	1.62920256254607e-14
"Monocytes.and.Macrophages_S09"	0.0248234279675014	0.031523054265265	0.100877277579257	0.0334531144793489	0.16207918727643	0.164388255765235	0.0683576653192518	0.0844693229998337	0.03652591810664	0.00371569177496521	0.0963943316608179	0.0799530039295378	0.0594340844363763	0.00885952743471021	0.0901441828829121	0.0496552195152908
"Mast.cells_S03"	0.200664335982437	0.0240857339898888	0.00716165685050205	0.118241679237196	0.16033626751319	0.0827588025230129	0.268003208279422	0.00120179341477532	0.346989670652343	0.273922267200499	0.207597131541904	0.263830770016375	0.0991448999744448	0.130927327250207	0.267908034551543	0.0638191761073776
"Fibroblasts_S05"	1.30468660192762e-14	0.137671321866922	0.138006712334526	0.0522022124640937	0.167522241137189	0.177959947345644	0.137763247997873	0.142044342739238	1.19658088911105e-14	0.0112856765772667	3.2790064063963e-10	0.00113786839495379	0.0715582451080119	0.0503416066003323	0.00144991753745634	0.0349008751922698
"Endothelial.cells_S04"	0.178541025406712	0.134370898476209	0.173022071520578	0.249229087137167	0.34494581798172	0.247349977913973	0.251195787056755	0.142270483375033	0.146323992403759	0.15408388768242	0.187198174711157	0.116337125487103	0.106498352796343	0.0708553076709111	0.079696661912684	0.145685455212214
"Epithelial.cells_S06"	0.225582142698668	0.00609551351410307	0.0168784732153024	0.200400544368469	0.101129990157945	0.0945859909787263	0.222801024635271	3.67904084666315e-07	0.20311253192311	0.212409150888293	0.27557709381853	0.223225496634359	0.157923048880633	0.12774602663704	0.209914061037395	0.204545684324323
"B.cells_S05"	0.160028297803464	0.261443570348668	0.0818130438039325	4.61912204141443e-05	0.149084210793479	0.010686486674355	0.24300103078804	0.0894537056055942	0.106068925235125	0.11899586238734	0.191037850613161	1.2582123327068e-11	0.00380961917104313	0.0703406329389483	0.172716670981833	0.10407244145351
"PCs_S02"	0.0164055731749584	0.224411819916222	0.0872121633480848	0.0319263625953247	0.0352906120423601	0.0109280082032257	0.286856152823711	0.00768020441278726	0.0491922252778933	0.0407119420527359	0.087990115281022	0.0472304836669275	0.0361664209428475	6.04222882057056e-05	0.0740329700774222	0.0287089270943162
"CD8.T.cells_S03"	0.0848294006408485	0.237237797892302	0.0648477853271964	0.121817800496721	0.000286777035352064	0.0653376644480632	0.213974286962531	0.129299910184659	8.44080659304351e-15	0.190199812089958	1.22468387275685e-14	0.0214176925173644	0.0698623927177788	1.62088261280074e-14	1.53485339376681e-14	1.66537145759008e-14
"CD4.T.cells_S01"	0.0343712356374788	0.128124101303406	0.151887974766616	0.04708350227468	9.40562807890627e-15	0.0531963216021273	0.12468727348496	0.00310477907647397	0.0157896595560443	0.0632311840837279	0.013505713685489	0.0962385853184981	0.0144691782793365	0.0524040220364647	0.033457802087779	0.0293589803221844
"NK.cells_S01"	0.0182643549534618	0.228757936350248	0.219422196697655	0.0177059925740979	0.0204710131107484	0.0597073845149243	0.227222859958793	0.115104780357856	0.0981368219565216	0.0494362069247953	1.35855379511733e-14	1.9040832872619e-14	0.10195562906245	1.7062868642576e-14	0.105822206431735	0.0375373886025492
"Monocytes.and.Macrophages_S03"	0.0928208744768973	0.161542815565884	0.0588249267224509	0.0645950382120212	0.0716201003472428	0.171375146189602	0.116801097041996	0.073382927055719	0.0286704545731788	0.0254245738784817	0.00370277336068031	0.045403733321612	0.0358269622402686	0.0329406431032657	0.00161644080986717	0.00044755463529227
"Dendritic.cells_S03"	0.00889046621874535	0.116070552636615	1.00551590553642e-14	9.48063189361922e-15	8.58141380151636e-15	0.0442426948926647	0.0844757053258414	0.115083541733103	0.0313270495370066	0.0744150879673249	0.0217892497020214	0.0464684375210515	0.0323599190824522	0.113953820425497	0.0492178800586709	0.00984712481266243
"Epithelial.cells_S04"	0.0508460406719645	0.125203927868697	0.0681782320963612	0.0249225389906085	0.0575214661410051	0.0748967112370423	0.115179207595458	0.0884569453461868	0.0614152903251869	0.0565175058160554	0.0288657147669522	0.0171793568447272	0.296922017731375	0.278371718258375	0.00839997691319633	0.0565482890291526
"B.cells_S01"	0.0769395968479684	0.111074538206048	0.218015611539261	0.0993853678302287	1.02794831996157e-14	0.0955601421098334	0.0132044619305898	0.0489508742179017	0.0685404479580508	0.162570895411694	0.07319214841779	0.111391199188838	0.0386084467802129	0.170603753761595	0.0227794330302343	0.044558197254603
"PCs_S01"	0.105289750699375	0.14269687756907	0.0658075607877428	0.054976393981293	0.0605720582614828	0.108440348971705	1.31492062773896e-14	0.038157537252501	0.0427341629392978	0.0614032091424448	0.0186421739661681	0.0649326849496872	0.0210004439069101	0.0393474432799459	0.0153871273464076	0.0406922776858339
"CD8.T.cells_S01"	0.149031637339827	0.045139718235159	0.114213264655239	0.182207921632218	9.06814628112235e-15	9.98003670496084e-15	0.166309671404144	0.104397046999202	8.44080659304351e-15	0.134480585076058	0.0766775595255728	0.124180352798839	1.40962295644635e-14	1.62088261280074e-14	0.148565735967657	0.250339015433259
"CD4.T.cells_S02"	1.9526996009666e-07	0.0753387277781034	0.0747962691935505	0.0219139094662573	0.110253213074661	0.0589040558502518	0.0891613119657552	0.0589745601712177	0.099085455156371	0.0535581012446388	0.0895696986433113	0.0491849198392587	0.0532561201834987	0.107784190340105	0.000673210339280408	1.62920256254607e-14
"Monocytes.and.Macrophages_S01"	0.0512509914032428	0.144552766051047	0.0316846159076092	0.0312290405329476	0.0230137985193718	0.000346533688723099	0.0558811164897292	0.0255153494286826	0.0872148783139159	0.124718426731865	0.0645055182005676	0.000117458454419707	0.0289814455876961	0.0201306961353048	0.076904323628664	0.0895846933889747
"Dendritic.cells_S01"	0.0334146303534151	0.0535229572309951	0.029794427038126	0.0878641426601208	0.0425058582355047	0.0768004124053974	0.0484422663593536	7.74142909811452e-15	0.0407517528266359	0.107600847706284	0.0763261709330412	0.050348415743221	1.59439408286258e-14	0.0591547215236492	0.0538692800401301	0.106753493165933
"Mast.cells_S04"	0.0415085336618794	0.21580211677858	0.130645935833127	0.0978488804046602	0.106649692973439	0.124706888051492	1.15727884728794e-14	0.187245672828128	1.39111212118255e-14	1.3056022561209e-14	1.50230146780727e-14	1.25963680239424e-14	0.00133169185313792	0.0344191993646339	0.125480197880874	0.0668562850586158
