"Pt22.baseline"	"Pt9.baseline"	"Pt1.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt29.baseline"	"Pt38.baseline"	"Pt4.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt2.baseline"
"CSMD1"	0.00709216244888283	0.133014576128464	0.00726070041746044	0.000548361690356755	0.000289966490993296	0.0339552674186317	0.0773974956949886	0.0577420142584378	0.00207949839400982	0.0423115890662931	0.000669379587478268	0.00360803729420592	0.0185870946383852	0.125013564818061	0.0686248023134586	0.0321047710538391	0
"COL9A3"	0.416356713494808	3.47448682339967	0.980686427999812	6.43015720356234	5.71534430490857	4.21986471989682	0.292713510921103	4.89905485516561	0.206976559443387	1.04592215009521	1.57676924199688	0.262423196781064	0.905535102169874	1.03066317383546	0.364791034692002	2.42537545610753	1.43080087245678
"MLANA"	5.08691716999037	4.91867728878434	5.3079976763579	0.46195013108548	0.828287938909989	1.03305275438798	0.0163827521490277	0.34827730385389	6.71379211267513	6.86945161479301	5.7831213889013	5.68226814360029	3.25628855303575	6.87283363020177	6.36345509553922	5.58609738935968	6.19304065437763
"CHRNA3"	0.0132388047199732	0.00504708798155128	0.0901219621115334	0.0243192078941362	0.028184294386621	0.0228760487475801	0.020842461273008	0.0540973523070822	0.105933893303745	0.0108882728126074	0.0700046119544701	0.0512496871462184	0.403576747968629	0.0221442264569104	0.0315087371056777	0.15236280321974	0.0231047178619886
"PAX8"	0.0555875040681116	0.123583836107177	0.166570423218294	0.0759949043448397	0.0937621426824319	0.0707230104885335	0.0956001406750251	0.0059213214214906	0.00320847683644463	0.00611306962168648	0.0479924570472492	0.0222157633674473	0.0419087917308827	0.00750219820334344	0.0137061756647138	0.405063854728884	0.153929070627717
"STXBP1"	0.920624177499349	0.544509739411353	1.30927385567805	1.50330274058171	1.57122952881449	1.03497630929743	0.759770958294502	0.350143473985963	1.04062632439822	0.55157915428948	1.23527347142931	1.24849001325524	0.874125986996025	1.29618934990907	1.12610382890413	2.31101554253291	1.89862322880336
"C15orf43"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CRHR2"	0.00402295156578886	0	0.00113294772253327	0.00294787580112268	0.00384825107648496	0.00330824192372401	0.000843323113160514	0.00296192628483264	0.000204015857209072	0	0.000544276878407832	0.000166845428885611	0	0.000497050044099108	0.000436168586913422	0.00177299419528229	0
"SNX5"	6.10303294252488	5.86041353228446	5.67962690854876	6.13314536150249	6.12879197673285	5.68032707763273	5.26256316591202	5.21214578764532	5.5707060648491	6.2139244798572	5.27448452057366	5.89156559524142	5.96015956957099	5.92141428604125	6.37491134711146	5.62903934100146	5.79397163702795
"PCDHA8"	0.000476761774419525	0.00232805601435506	0	0.000820803136542526	0.000615422213103308	0.000852397599977661	0	0.00352675778340912	0.0163709096128059	0.0179895595645071	0.00167442446229864	0.0228133683946568	0.00235529349020655	0.00342449569380971	0.00762722253104711	0	0.00106244577543969
"RIMKLB"	0.305629073539864	0.0947187073681078	0.181324070386391	0.116114999340631	0.105151496517755	0.135005386954571	0.02782877138507	0.0819954318872212	0.179612304092064	0.224999289905615	0.120095661200313	0.12451374035141	0.0662557873620944	0.398318364090458	0.118249085939408	0.0997267490082584	0.237941649683514
"MED29"	3.19461589281202	3.26211100035244	3.25615354075293	2.85511907628027	3.37489298667935	3.30928630096156	3.22594693427548	3.49229217230172	2.93527098984779	2.85466765740585	3.01149994728465	2.69251953515677	3.10873245746201	3.02149901976608	2.95199773080992	3.22872477711141	3.24287063424142
"GYG2"	3.5351979967439	3.25704152447722	4.38764451490874	1.71248360998822	2.86980741897568	1.5577620056402	0.937647760909694	0.546008090046041	4.37378064173704	5.09765567514603	2.76238013888383	2.61248782558009	2.88670413139091	4.69359593662566	4.10571670913293	5.45208503890623	4.61221556495718
"EHHADH"	0.602628480853528	0.655014704074402	0.72742272473712	0.727428953833438	0.561014773595394	0.611014161712673	0.221313731036657	0.207565607573013	0.735353511401911	0.836854043822975	0.219019690341005	0.643608399309244	0.174562118064729	1.1110629263527	0.546292357141992	0.417224006923291	2.70104052806351
"MCCC1"	0.670168733976516	0.841664998007314	0.540902329829086	0.876026242493044	0.510125214290206	0.675316627741529	1.17960706005814	0.267485188474113	0.612703679987485	0.431206547324381	0.692311496130905	0.900954749069215	0.649605105277986	0.622600075252314	1.12951989796321	0.485623804140703	0.87739116577895
"BAIAP3"	0.0357100721522813	0.154475626379628	0.054433556177591	0.280267680464996	0.147395709649161	0.0742969549391181	0.122070453201743	0.0149874899107659	0.0300415863616346	0.135671121060661	0.0615239203323758	0.121262960817451	0.0757170442636885	0.0195066356787505	0.0268436299693262	0.0811426449125814	0.241755030039718
"CHGB"	0.0512723400380756	0.022356027079965	0.00222918709048686	0.10287344008818	0.267524834191287	0.0264157411024423	0.00245758802029188	4.33536476564971	2.59078165969756	0.0267259147778546	0.0742391083130087	0.0141333020167338	0.0466078622532746	0.161860119325798	0.149944552685434	0.622210034884255	0.187925054588965
"VGF"	1.08722811009702	0.00119699716987456	0.491404314651469	1.7987880275601	1.47335472746335	1.31775707035017	0.0479016841337769	1.15420371504106	7.25098045252567	0.0894539269696311	6.85229403685172	0.401021612373223	0.466626407935991	3.48582263643967	7.17971723975061	4.31203614736381	0.254666061152414
"RAG1"	0.0300675077038983	0.0449881672293259	0.0458483616840318	0.0570129749683873	0.016036555185041	0.0395120604080145	0.0155779741226772	0.0383738419194961	0.134510783680674	0.0106970105382297	0.0165821762875781	0.0369960465611203	0.00982967738483791	0.0518094079472494	0.0333700937801505	0.00490573776600316	0.0248529966859442
"PIWIL1"	0.00632181030344758	0	0.000445709529126251	0.00073338538936149	0.00105624273370432	0.00297808344132206	0.00221015431184129	0	0	0	0.0022654223500074	0	0	0	0	0	0
"PCSK1N"	0.010313176596873	0.0230712930362396	0.316046742032846	0.496843405981607	0.00743808255595105	0.0229162854325877	0.00120213743730288	0.0915428886663973	0.0314350249297666	2.00749937691961	0.00750527318749181	0.921850221307128	0.295393461506346	0.486529962328281	0.144656681949475	1.3994241176177	0.00515199642319158
"FGFR2"	0.0386979105897043	0.0841604986811957	0.00792114571214969	0.00512176125250499	0.00999037627688044	0.0105663850603184	0.0183038115465264	0.0783511891372485	0.00111402998515707	0.155826463878537	0.02644936857266	0.114211055500078	0.047722460146885	0.000593559394783416	0.00162927034756344	0	0.263315584075028
"TENM1"	0.0662031027906075	0.0149651232322954	0.0437579740146834	0.0511484969397169	0.0113221317510468	0.00600098921313847	0.0120674692810612	0.0381936106312563	0.0104550472048968	0.011702661354419	0.00819874603349398	0.0042964261794991	0.0116029042752401	0.0252931737911274	0.00325334553874982	0.00406242244182926	0.0441405733567215
"CASD1"	3.12881054232738	3.50160797500453	3.5808427187665	3.96665571413676	4.60408260563823	3.45331615217129	2.31228353660963	2.94050691800107	4.12432709223658	3.13820352314145	2.62865762377724	3.8310356026936	2.71231612575926	3.74440750476763	3.12955755021886	2.17446979500151	3.79458366131205
"ZNF432"	0.167968529529391	0.299005240571802	0.145868347002489	0.210059351225584	0.214944445332605	0.181423344436969	0.215554439996656	0.225375635425626	0.996755483928171	0.244051769957334	0.380936235720892	0.204167644901537	0.133704709854043	0.188304014493605	0.229706278764878	0.0130674105794718	0.175381121371678
"VPS50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OXCT2"	0.0645332034635564	0.275158151184258	0.134951383203054	0.215289239044861	0.481997812749076	0.0559180745568125	0.155400036700567	0.269116923187553	0.0426293409361917	0.0515706993561959	0.118094666872559	0.0635840243549733	0.0934965248979142	0.0187296756240194	0.0161510222872262	0.0761828171844249	0.0257523193788482
"CNDP1"	0.499234464634797	0.00207046151773618	0	0.0546046956261979	0.302197928595358	0.0108324309596202	0	0.0104460739128975	3.50497957686332	0.0155402450794013	0.0122977164551294	0.825653306289419	0.00460474033655159	0.0401987261851342	0.0498942924600442	0.0736999638773683	0.75811546255883
"TAGLN3"	0.0374116864354302	2.17796170414294	0.00682539643778132	4.481918703095	0.482944863624983	0.103883121771954	3.56924332372975	0.27191079085027	0.0264614092830959	0.0187799678963783	0	0	0	1.23673582895182	0	0.0201744576969016	0
"GPR62"	0.00163092860588582	0.00481268690059326	0.0014471519988034	0.0107804283914096	0.0145672596162664	0.00497999109198107	0.00167383385723167	0.00619878696118992	0	0.00882351464620457	0.00291060327239401	0.00113455845828858	0.00440518584839806	0.00863058943453178	0.0345782903399289	0	0.00608637081772174
"CYP17A1"	0.0121253698047218	0.0261830256068069	0	0.0121578284748154	0.0156266829494346	0	0.020877519713894	0.0194230820331134	0	0	0.0102662840583516	0	0.120752080475273	0.610652782420984	0	0.0281507057694176	0.0555073643280503
"ABCA3"	1.13638108482768	2.58131140392832	3.91740904662511	3.20667026323028	0.753125709328019	2.20584222286836	3.06305870993099	0.596171084340972	3.04333390497576	1.65498120133936	1.53484083606061	5.01088274128648	2.78664204219327	4.21989934547898	3.75713632609526	4.22552853372589	3.01538528934787
"OS9"	3.87761084469176	4.1806622262573	4.20407955416015	4.15829024213056	4.12414299581026	4.60173915957481	3.52142738364754	4.04014750826317	3.71815366769211	4.17702831809608	4.05165523340201	3.57103405203409	3.39224080502298	3.62115894614017	4.39926215836249	4.36650909644683	3.70829253468841
"TEX40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P4HTM"	0.700481174359518	2.43055356421046	0.496426010203038	1.35582865552964	1.73095554431589	1.42948299595419	1.16890500220686	0.243025713741202	0.472457706816683	0.932184977153625	0.831872620884975	0.702955016829101	1.23138139291353	0.133574133620759	0.355252151564055	1.28253165111634	1.11917881812741
"CRABP1"	0.0171199504714797	0.0536214919923697	0.00523215347845562	0.179934791547749	0.0131271270002075	0	0.00421591652763215	6.0825565619697	0	0	0.00517834919760665	0	0.0300975875739521	0	0.00307566190662133	0.112604392700436	0
"WFDC8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SCGN"	0.00200350383672875	0.00165945243302872	0	0.024652857205385	0	0	0	0.00897253574316687	0.00194200691967861	0	0.021785826367988	0	0	0.018140921055711	0	0	0.045862073709751
"RHBDD2"	1.13864665153641	1.66184030716944	1.29156588321089	1.78225802183492	1.81049242135304	1.53985744076362	0.737256048290429	1.87012866560929	1.42926149834765	1.07838926096264	1.29368990326845	1.30980580524166	1.27688342658043	1.02574461428049	1.74805991369961	3.20867409419394	0.977375387268005
"PRKRIR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GLYAT"	0.0302805109035889	0.0133043399488248	0.0108342316329761	0	0	0	0.0204930625831113	0	0	0	0.00249352071794012	0.00615986544459456	0	0	0.00257224152451956	0	2.57847040664877
"RTN4RL2"	0.48386258167749	0.135199068099505	1.00893792017796	1.35636639884924	0.652432239692808	0.467756481592499	0.876359059942487	0.456254417336228	0.0651869721926282	0.267652617475194	0.69219464844216	0.222461497487645	0.519865782004586	0.224862799894538	0.375331698801226	2.26035704588562	0.669565825318431
"KCNV1"	0	0	0	0	0	0	0	0	0.000207503241934424	0	0	0	0	0	0	0	0
"CHRNA4"	0.00052091815986809	0.000317797855321928	0.000475538686937346	0.00162478200795606	0.000398776208475567	0	0.000802159710225655	0	0	0	0.000470249291106054	0	0	0.00282797768909343	0.000567915416104753	0.000748066614271395	0.0229360332848411
"RGS8"	0	0	0	0	0.00197716166737254	0.00425966605353403	0.0011086840355314	0	0.00274626624712324	0	0	0	0	0	0	0	0
"SLC6A17"	0.0602239489643237	0.159935303721763	0.890505216744108	0.0637757375301957	0.714248406983824	0.0381045461132977	0.00531258220619926	0.00907443142656919	2.03968245568254	0.687467881905638	1.09797874412405	1.86637870153625	0.0590470612373697	1.34238646017917	0.376600412225542	1.21619072641484	0.321474454492274
"GLP1R"	0.0310140776759447	0.0537831304395848	0.0183973095332294	0.0107143914776676	0.052315334596768	0.0479543978883794	0.00927452663674633	0.012835636780269	0.0179895422073015	0	0.0595933745508472	0	0.00999279190714612	0.00512047041908739	0.00361573055767243	0.0217371137789285	0.00880076872867821
"DIRAS2"	0.00952022339696847	0.0241895335863874	0.0188444575852176	0.146261853824915	0.00913460294688839	0.0135313255693271	0.00153622377489508	0	0.480491442188075	0.0680663913203302	0.00677476202341596	0.0171666584797818	0.00919606554676601	0.0110241769920477	0.0178996121501766	0.0149526789389076	0.0194649729965719
"SLC29A1"	3.47890848177933	2.91590622280853	4.34827036859004	2.22793800089691	3.56705704695178	2.72786699664564	4.15002824972575	3.05025312018721	3.68511107404793	2.32952503314476	3.39088692639499	4.65777491126032	2.42764279903492	3.14101336015028	3.09893551092501	4.55702759305216	2.68430694796344
"ISL1"	0.000693367717412727	0.000611741334009338	0.12327239153741	0.0525224657858125	0.000918108905944814	0	0	0.348991838869209	0.0123279437891256	0.0628630917684663	0	0.0316385680694109	0.00295626731673495	0	0.000907206566319707	0	0.0159440630882836
"ADM2"	0.117944629229368	0.0334174209034372	0.165517681276467	0.795245485150317	0.771588650491859	0.0749219806988771	0.0316281459935607	0.160712714639105	0.0769641848598225	0.148314672324257	0.0709950699591908	0.558785165448155	0.36447926716489	0.0295057096887084	0.0249580862928216	1.34037008999381	0.0550958190804847
"SPAG16"	0.44397089403614	0.393193013952481	0.780684332742729	0.915996567044737	0.0652884372883811	0.440878531908276	0.447017548085975	0.10765801735323	0.306686400269887	0.522553948872609	0.368801215123466	0.423016027803929	0.387984979815975	0.793557861704027	0.466634922942049	0.480122857340328	0.219457791564755
"GLYATL1P3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CIB4"	0	0	0	0	0.03797998022875	0	0	0	0	0	0	0	0	0	0	0	0
"TG"	0.27812026920102	1.26411905506279	0.180150296047344	0.614743360671815	0.538400837582204	0.296987581115226	0.144944311098068	1.96110322341668	0.701809241657738	0.736191789085949	0.468483946820903	0.248077003572517	0.440470469833335	0.152694062135472	0.0611080550649563	0.177417260083482	0.463058791230233
"NTNG2"	0.16831782946213	0.123005494335227	0.107254100445993	0.147909142858131	0.167217455257175	0.231752985063302	0.0893360704407285	0.110735518524622	0.0388497313954631	0.291529884565484	0.306535852827283	0.104413176417594	1.44135639257149	0.037136775353045	0.146548742446055	0.155205109585116	0.103394192533946
"MAFA"	0.00190601764326736	0.00137766399694251	0.00979879592679638	0.0414617912083082	0.0188682222523457	0.00419011800079007	0.00244286203704981	0	0	0	0.004274077607236	0.00685771844637602	0.0130013809842498	0.00215544058209786	0.00501591587966851	0.251170857463596	0.00656346587776893
"ETNPPL"	0.0423949260532508	0.231174910988666	0	0.0117539679427482	0	0.00280855307877124	0.000485865789838639	0	0.385110737282193	0.183563483092955	0.0227572595974052	0.00170965246200276	0.0202968842539137	0.0502180058559124	0.107959564639014	0.125456661465839	0.878437642596388
"SLC5A5"	0.00509453595280721	0.00122740770988636	0.000485157913225096	0.00285837485812306	0.00498135089515384	0.00229714387275134	0.000525459905138129	0.0114229517386719	0.0039336688576082	0.00553967328837196	0.00521025088123822	0.00236711281542455	0.0111689454401944	0.000631397921422724	0.00415319102622	0.0216135720011419	0
"COLEC10"	0.00649378588944913	0	0.0112559856561914	0.041573873150526	0	0.00928975359842787	0.0177900994749802	0.0669817995916234	0.00962814259927552	0.00581727315482521	0.00662051758683001	0.0321159438999518	0.0718819879607591	0.0153046486739043	0	0	1.57579209250208
"HOXA11"	0.0606736669527904	0.353602152247705	0.019900386532156	0.244554567896358	0.0929801878523917	0.0558931856161594	0.0128351534809898	0.298136757047342	0.040424000613046	0.348994307716503	0.11664889981253	0.195884920351356	0.00120399417127978	0.0589865098323979	0.22392552164737	0.102422625507373	0.0225444097203738
"RBM44"	0.0220996983860535	0.0101343900658622	0.0284709364461674	0.00224615987927294	0.00235084239873273	0.0165759220980068	0.0162709264679412	0.0126962579539174	0.00587176610607131	0.0117999172707436	0.00850142949301112	0.00974377059431696	0.00803443928438223	0.00157636374354193	0.00400989072984494	0	0.00522179926841492
"CDH4"	0.0143491525284626	0.00149975886586821	0.0417808391082458	0.0045166695508098	0.00114963614515257	0.034479067541179	0.00323137851324741	0	0.00985679740239755	0.0173699806948377	0.0192549985003023	0.024771920138757	0.0147920819604097	0.0397758636210207	0.0388656596234419	0.00708897494851024	0.103455877182563
"ORMDL3"	1.53662705198263	1.14772935524305	1.22290119662825	0.827893496465565	1.08616274106315	1.41019348129179	1.09377772275093	1.14283705445263	2.02115710314518	1.91193563353402	0.965365217545968	1.45947968139027	1.32710025481797	1.4455818853117	0.947708579164767	1.69624007767515	2.33066690031609
"SLC7A2"	1.55020403490748	0.576380487769599	1.91641140177259	0.570678445590452	1.99000175598203	0.740679752096007	1.0136772926349	1.41878067866967	2.24666657269197	0.221828603671898	2.15295594715581	0.548962074626029	0.745894566221743	1.39096454608525	0.500991250333829	1.03131857926424	3.63594228766136
"PQBP1"	2.57871760576188	2.82702701668817	2.16010191510868	1.91985201204233	2.62730651441281	2.48519053780832	3.42625419804153	2.21299256942693	2.80789758418746	3.15522564625994	2.99843014156483	2.07192152077046	2.60685270232457	2.93144722460026	2.61477093854444	3.58067866752218	3.23363198310963
"TDRD9"	0.0238275322896782	0.544369512504873	0.0250462706989913	0.217022750315253	0.0116847470527263	0.630393540210089	0.01126612632154	0.031527037946551	0.0119910848682102	0.00976361826804613	0.0485075699701703	0.0221626887975972	0.115175275648458	0.00715806277867167	1.01331557557883	0.0175121948344141	0.3987252264883
"GSTT2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DGAT2"	1.03431049736026	0.891553573279885	0.521338379968073	0.755965831210267	0.300261558014155	0.478560960502207	2.42107482972971	0.31132783475353	0.0935128734811721	0.423015037212147	1.01292626245807	0.147998731157062	0.564399643980105	0.230970603112245	0.166607219968114	0.714606615117886	2.35866614522225
"FGFBP3"	0.156613084506443	0.239233635221164	0.144749131602368	0.299633914097376	0.28206015142768	0.0795677816962362	0.389978056330682	0.142982409601552	0.0667243266510919	0.0957199143004818	0.102317322628341	0.236820004284971	0.177380032462323	1.13423049696428	0.117530159065521	0.478800047187584	0.0815283728338867
"SLC5A2"	0.00385488641650252	0.0186907773366599	1.04377245773424e-11	0.00687143939147244	6.67933646588971e-11	3.88767840502455e-12	0.00405751665934689	0	2.59140225974883e-10	0	1.43755686407435e-10	0.0289734557466288	0.0220535890734409	2.64881727318512e-11	4.49435933275472e-10	0.0322653284462544	1.36113592147032e-12
"TXNL1"	3.71335737618542	4.32478357961571	3.83887825247312	3.9824873336733	3.96270575264431	3.54240355261526	3.87220283436348	3.842916313125	4.89625736514531	3.61362371679921	3.95231347115946	3.90846508979881	3.70736689378319	3.76928532082526	3.94786741801824	2.78098091090216	4.39708876788832
"KCNJ1"	0.00475729191823402	0.000597209510462073	0.00131342292699946	0.00062160141066066	0.0019127590441353	0.00221797679931773	0	0	0.00236460158725988	0.00364521217932742	0.000731904498190488	0.00278995792311666	0.008044366701973	0.000923541459814802	0.00250106240269259	0	0
"SLC39A12"	0.00375428172753696	0.00165601434372952	0.00828373440754073	0.000974197046237587	0.00139955065110221	0	0.00927022633077574	0	0.0068992257964189	0.00336743558281887	0.027745930309956	0.00498115805003889	0	0	0.0070075799642567	0	0.00446949291394382
"SERGEF"	0.183372674992187	0.524522862211375	0.219886002978632	0.412361023845908	0.0653457202506748	0.460141087119039	0.361662882709292	0.217006554623252	0.539673882919374	0.478271706777792	0.188657276366076	0.346173088532056	0.354783499426831	0.179222660726478	0.337010776427182	0.306267178482379	0.251733548436793
"DUOXA1"	0.0114659587992372	0.0665479770990614	0.0354236315341828	0.00840558915585598	0.00616393920699502	0.00654620429627841	0.178146333597116	0.00963494429825782	0.00811375267595548	0.00329364399634953	0.0129814655323405	0.460435189905119	0.00342003533812645	0.0268315350670463	0.00246718472383896	0	0
"LHPP"	0.698021350964303	0.299285248409263	0.395690712240074	0.293530610605146	0.276869162671	0.759971485009833	0.212334988401867	0.463965534450698	0.680456790547804	0.789267883142567	0.576882326558554	0.464401113329429	1.25115907668988	0.246137127792941	0.262871518111639	1.0625838641092	1.1107781634855
"NDUFC2"	1.16225184474843	0.945508905503172	0.554386447892507	0.68417436232188	0.762420137207315	1.03195209265004	1.11210737311683	0.679269158773218	1.2845601142808	0.94778498006789	0.98448796076838	0.828477816203556	0.690200748100976	1.40957213721785	1.26121994600259	1.48697173049639	1.21818442607752
"PEBP1"	4.52789693149472	4.71836073820118	4.52521313064027	4.35994808362224	4.74291453683912	4.53026086555594	4.97501383688308	5.11965272003714	5.31338509975142	5.39077453339233	5.17621397440288	5.02914946762513	5.21383115233236	5.20215933147522	5.33103792983968	5.00460118508644	6.47318567163742
"SYCP3"	0.00620528777031074	0.0439290982142287	0.0196752268709714	0.00973795690521557	0.0106691104021316	0.0127368727319138	0.0102780671152989	0.00539181199143387	0.00950508040126062	0.027007616524055	0.0175333576864236	0.0101594934214698	0.00561491719295351	0.00278036779987093	0.0189102863602657	0.0101972104504384	0.0323416347201423
"TMEM27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"KIZ"	1.6506312093889	1.83836305044285	1.15533921849791	1.75184148999262	0.665598570794905	1.41995095286144	0.979952004314827	1.46402294095622	1.1531862549607	1.47849265184759	0.969956164533638	1.34216907365008	1.38640043181041	2.03382824802839	2.49225758182166	1.43765722821144	1.31332953140217
"MTRNR2L6"	0	0	0	0.00459069428970866	0	0	0	0.691556204693705	0.00677746924424368	0	0.0101473626809895	0	0.11091124685354	0.0161477901024079	0	0	0
"TNNI1"	0.00250497520993691	0.0225121452133052	0.000362230609802661	0.0170794579339602	0.0926002365518747	0.00135257750980829	0	0.00159126695154237	0.00012429272752971	0.00204376676774879	0.00292294951776349	0.00202538632721603	0.00487274589559752	0.0161515698740663	0.0916070277698892	0.699924918671808	0.0163296091236481
"APOB"	0.175322673319006	0.383329136212403	0.0290300408945697	0.00807810661410583	0.0475911534720572	0	0.270107732070276	0	0.11154004746388	0.0612372142795196	0	0.0442106301842589	0	0	0	0	8.85442325245177
"SERPINC1"	0.0176580306929442	0.0572947824983679	0.00375866705762344	0.00361299273214967	0.0100747278076711	0.00839583264563178	0.00163995987243619	0	0.00302638435859369	0.00656463192697794	0.00696755379560531	0.00558105841898724	0.00444563415272484	0.00247014467304027	0.0162565048906565	0	5.39970209239296
"ATP1B4"	0	0	0.00073904851041438	0	0.00050991266672878	0	0	0.00155454676391171	0	0	0	0	0	0	0.0269982827164823	0.0111025370836451	0
"MYLPF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FITM1"	0.0126604333332097	0.011695624400651	0.0107060032388643	0.0123189395429519	0.00261707495580677	0.00938640603377214	0.0223573764477456	0.0443114369731294	0.00802530157332434	0.0349933909833468	0.00567449514110036	0.00769116521247758	0.0892568643863622	0.0078197405321632	0.0460340773173484	0.518683681970032	0.409774417798666
"TRDN"	0.00449939279071596	0.0100057132222347	0.000565899628723415	0.00114073691215322	0	0.00285366135601599	0.00155307459433935	0	0.00381075905479916	0.000527491326546348	0.000329453787792349	0	0.00203269880101817	0.00565863900701265	0.0744827245238446	0.245582024485304	0.00276299721102134
"PPP1R27"	0.00417266725967942	0	0	0.00755171534133886	0	0	0	0.0338611209271617	0	0.0125568338674113	0.0080708131546083	0	0	0.00905240454484929	0.293473604786562	3.79389985462657	0
"HRC"	0.0305093694041334	0.010217389297576	0.0098617792285298	0.00124500251886359	0.00317881385362915	0.00828299515848673	0.00615831434030938	0.291619712437409	0.00386135916345779	0.00635205691489253	0.016117889822064	0.00920203594063884	0.00224053056617527	0.00701682810248974	0.0231460926340882	0.119671792052903	0.00538077735303869
"PGAM2"	0.23378293894399	0.401803750590484	0.136174341994584	0.401807564279234	0.316513210084539	0.213269933708404	0.0894838075520371	0.596351241077469	0.0881902984351403	0.338159657992162	0.444147081920575	1.92357661131334	0.685555031682754	2.90589725033813	0.777847832337841	1.42353534273876	0.236936268397288
"TNNC1"	0.0108220426951663	0.0245474083620867	0.00755427260451548	0.0186569816074841	0.00481198514328614	0.0128237229676764	0.00943149747075248	0.0274517614132338	0	0.0387058837351137	0.010999913451358	0.0981540238318118	0.0224271218143553	0.0140408387267409	0.940005393591019	0.783016155592321	0.00668476394159758
"HHATL"	0.147629777748808	0.216204751282588	0.0056766892217208	0	0.00124068433696565	0.00635289673339188	0	0	0.00579108314386254	0.0632326223963064	0	0.46487256061928	0.00860717829093421	0.0283492976665607	0.0188913240482645	0.2570008519618	0.18307268826081
"GPD1"	0.685905952611898	0.461775281879486	0.080677245898611	0.0426445166272611	0.182471189376549	0.0711618473410586	0.404846937883456	0.0101898663693007	0.00193696154906462	0.00574453538265574	0.00720158870030451	0.00454367671499287	0.0136218565995889	0.00370624285170445	0.0288640927830333	0.0469366736057217	1.01768471512011
"TRIM54"	0.00151621671429365	0	0.000278085882115872	0.000806488231595341	0.000990197922402609	0	0.000342269131497137	0.241881998743269	0.00547068853718566	0.000937958683747626	0.000589671620310646	0.00189969958272073	0.00504102270927019	0	0.0310836991257115	0.421150747224676	0.000639447220758474
"ANKRD2"	0.00711977762421982	0.0104896111284762	0.0114933126244678	0.00713653256940397	0.00471458674549675	0.00811804928502141	0.00996845243418516	0.00727532837541304	0.00171067512959582	0.00592040439450096	0.012167427468723	0.00580051701471623	0.0199313680372366	0.00203413459058674	0	0.318172272288624	0.0020152405245234
"MYOZ1"	0.120005651975746	0.020651884072857	0.00995560034305649	0.0013970313436793	0.035734750185919	0.0084609911353242	0.0173090187251994	0.232695859042217	0.0155066595524663	0.00375791124016731	0.0332974647749322	0.0204769803583815	0	0.87533428791757	0.427198772530337	2.70263855368385	0.0227793920836177
"CA3"	2.70036161528813	1.66003260987999	0.482945969929443	0.595940485429372	0.62332851208277	1.27877078140065	3.19840852465439	1.05840914163297	0.0894644340052588	0	0.873114386950623	0.742116256987195	0.330582716585181	0.388428193209953	5.15324488377347	4.76107439983256	0.916299466017471
"ANKRD1"	0.0245654304236877	0.00719062124194163	0.00757477918067196	0.0302722676313211	0.00155588553706617	0.0058556421790799	0.703878822918914	0.010391717150595	0.0168258566941975	0	0.0107707741268344	0.0437178291749174	0.12954011675761	0.00711911850354456	0.534324040465794	0.58378830199574	0.0274779288332069
"NEB"	0.0033317380015272	0.00128772172705138	0.00106111261354075	0.00156115803321113	0.000702575121786785	0.00223093054823641	0.000871829219398691	0.00219982936677861	0.00171220815329939	0.00209883603985907	0.00176509218530452	0.00266784586206973	0.00589765940862978	0.00387458230764978	0.0270828003848409	0.0794083067021067	0.00127173372992019
"LRRC39"	0.156683426543252	0.228641946017647	0.268887300908345	0.0946899652369681	0.352892702972082	0.0839589935642334	0.203210133407636	0.19087956929144	0.162275889894553	0.17316915637552	0.873730917910329	0.620798716268028	0.0923054744842737	0.409234007760605	0.377043770086057	0.133546158605834	0.641590429240119
"ASB5"	0.113075658461049	0	0.122074986080146	0.0315326925513101	0	0	0.054698103552509	0	0	0.0430208779597393	0.0261802248422421	0	0	0	1.13511942251431	2.47782035093292	0
"TAT"	0.00932291437624365	0.00464717899457678	0	0	0	0.0017554904016359	0	0	0	0	0.00101335874154999	0.00107984347312985	0.00371566349103428	0.00104994667680226	0.00236795763317539	0	3.17669247034616
"SYPL2"	0.128900651006578	0.0426495320401618	1.11450724664157	0.0727718856087721	1.40453538143549	0.363757712214493	0.139702946282638	0.206687448440242	0.0735763510047025	0.245767042720348	0.214263566381152	0.261687341411782	0.20092056152424	0.0894393321300567	0.121518669850108	0.960200617221042	0.423242743166381
