"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"GNG2"	0.651968332456226	-0.704158108147624	-1.53355035698301	0.129194042458444	0.809700591630844	0.811568745230739	-0.394502685124165	-2.6394149947356	1.08964329525974	0.913155220642641	0.0849275956937198	0.0111212084207136	0.400163778097998	0.933271895023955	-0.114130262201026	-0.448958297723595
"FCGR2A"	-0.482382671676271	2.2402182018079	1.74873242476738	0.255850459127431	0.0765930331924717	1.05722267216454	-1.42927746092538	0.633131050746498	-0.751748622964469	-1.22224084882466	-0.446266850026287	-0.32699625879255	0.0575313126466259	-0.391101144479586	-0.602178278702162	-0.417087018061472
"TNFRSF8"	-0.360366314392305	0.829518295691742	1.56692391910037	-0.595485348943512	-0.318490500938445	2.44127743739242	0.0831326781521462	0.738593656111859	-0.924851840821395	-0.370993584414322	-1.03210910498017	0.218318258381095	-0.685573518927257	-0.768435619896574	0.38131821851553	-1.20277663003118
"ADORA3"	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25
"PTGDR"	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	1.43441722611441	-0.342564061292085	-0.342564061292085	-0.342564061292085	-0.342564061292085	3.36147963197477
"MS4A7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MMP9"	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	0.71368743231205	3.62569104647892	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926	-0.309955605627926
"MYO7A"	-0.76361427272112	1.73155405132948	2.50742876063948	0.459537296273845	-0.76361427272112	0.461011961975143	0.379444340806055	0.566013723710578	-0.76361427272112	0.286218702940289	-0.76361427272112	-0.76361427272112	-0.76361427272112	-0.282294655905915	-0.76361427272112	-0.76361427272112
"ANKRD33B"	0.620855155049672	-1.47804343978042	-1.1794590213084	0.705265091322628	0.833290522841654	0.307890293515091	0.467858741208648	-2.88718973165288	0.367206605733552	0.498574570751969	0.313865483416444	0.417173998795427	0.416564342627412	0.535486634369832	0.229583389747998	-0.168922636638627
"CCL22"	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"IL24"	-1.26204608142429	-0.122271022782122	-0.964308103285377	-1.33936129109576	0.798690166061862	1.41923747440414	-1.31732564789909	-0.212994986198993	0.259646434453459	-0.526799710934267	-0.298572606097354	0.714826532869477	1.96073354534554	1.18226307225394	-0.091879426113806	-0.199838349557364
