"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt22.baseline"	"Pt27B.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"KIF26A"	0.0777266829676638	0.0570600807246672	0.104376674415325	0.0602030675553042	0.0603553317745581	0.191813421673616	0.0374137195019376	0.0248004938844234	0.0667370980764341	0.0790767436077149	0.175932445794682	0.150333847303116	0.222313960245661	0.0720694113611646	0.0884384353684166	0.0752590782922422	0.166585774968232
"WSCD1"	0.0362238132475965	0.0137830180757195	0.0617809649114462	0.0115678981654726	0.114986202837215	0.0867087959676984	0.0197709978660149	0.0118723034006199	0.334863418878951	0.0372194028033716	0.0101839511234605	0.00538254464264505	0.195704798830499	0.0335875958936553	0.0668198976770871	0.0200483867570356	0.0271592264542353
"SLC4A10"	0.000651220299472211	0.00116437750916366	0.000557059508390115	0.000691650689886119	0.000904180834315269	0.000989050165044622	0.000454970731049691	0.00014369174320072	0.00437434790642318	0.0019171774818542	0.000108915032990007	0.0225681679758329	0.000147632132857944	0.000326923308179543	0.0016181374312709	0.00039645339262691	0.000353899014149379
"CACNA1G"	0	0.0556085586616369	0.208682926309231	0.0980768569082391	0.00423015820661095	0.104760960783927	0.00314165033918825	0.0336569570385199	0.0779193894286775	0.0886134199931165	0.245089445884005	2.24673006231393	0.00427015926902843	0.0112873626077988	0.147691025190314	0.0391079061443631	0.231808178985205
"NXPH1"	0	0	0	0	0.00195753641689251	0.00270161477922244	0.00216193727723955	0	0.00324381565382935	0.0139751039224129	0.000610323897288697	0.00589302213669805	0.00469373216432147	0	0	0.000451984986586763	0
"ZNF43"	0.337331594132315	0.0193943921636724	0.167195781408525	0.0631121062802592	0.337729514017552	0.351924766882443	0.492916565813537	0.299676770865056	0.388704414930349	0.0478006360049215	0.488638747447243	0.538148240405194	0.343441631771129	0.31420238108402	0.532224012336052	0.0534965855629196	0.115377471281285
"ZIC1"	0.0245837196968303	0.912140327333648	0.161012189059654	0.0875305003213838	0.655951485244895	0.407929984495053	0.0069132854742487	0.00331205566948834	0.0447055681699743	1.18901984015091	0.616986806708405	1.17899545638882	0.533174631522633	0.92328489755257	0.109647644226349	0.00209706386452653	0.134731516135404
"STMN2"	0.0216069325839525	0.0951709702928696	1.44057925362518	0.687574168936593	0.00984759133686005	0.15614703537442	0.0142337200966638	0.0214460783798534	0.0041079677035699	0.270440593931368	0.187471846778298	4.65550327599337	1.49287237138179	0.0406383952702668	0.0685259826193987	0.632183282675087	0.0791724848069812
"SLC17A7"	0.114115304804113	0.462111595156206	0.27885476955457	0.548833132438962	0.064926361414799	0.100245745368495	0.0319321139513688	0.343601016744013	0.0574952920169742	0.113463186074491	0.0903781211692935	0.0288551978858992	0.0084674796738402	0.0145794681159959	0.032974568849432	0.0171542751007594	0.0171179475949178
"GDF9"	0.101919192451432	0.030022899707445	0.0471649588611311	0.0267848729200323	0.0406525032024069	0.0520686845574034	0.0926128074678862	0.023381607962885	0.0310461142280818	0.103998444831424	0.100931865232207	0.0152754008009939	0.0832544041294748	0.0755571374397028	0.0460000175421935	0.0262730858059853	0.0398286118282179
"COQ5"	1.32066073856724	0.855208351354911	0.962215915599321	1.75370270080655	1.18649429209353	1.20798809943209	1.04793075751533	1.58108117972794	1.20517794566848	1.08675859948137	1.48014333598406	0.809747429363654	1.21745577795021	0.990842346832335	1.11304232959232	1.17169522788411	1.17972865322641
"SIX2"	0.0174993650229382	0.263209876329102	0.0561181213212075	0.0627496431067169	0.0326043097280113	0.0583394865210557	0.021663749992486	0.0037796161056649	0.0176740041083571	0.0378034498193673	0.191312986882672	0.0176725883798343	0.00415608636448627	0.0161577393551599	0.0445788732379277	0.0751555846348467	0.0386000552045393
"ZNF473"	0.977161444007029	0.613273863046794	0.826913981871671	0.731411789147346	0.618997219552322	0.581556178969116	0.88195755760599	1.16672842140798	0.630320707934572	0.90998474945133	1.02231465049506	0.661821325666542	1.12007474744645	0.584973777703554	0.455485431285037	0.884690448946988	0.542365417250574
"SFRP5"	0.0249272530678442	0.00555186829953416	0.00121131104571226	0.0561965893447607	0.000650328578970438	0.00370310531740555	0.001046498916198	0	0.00385522695629326	0	0.0311395722849909	0.00506448472054408	0.0160642618932824	0	0.00359326079638641	0.000670247409797162	0.0036746568294725
"LRRC49"	0.0729698333223308	0.114994738432339	0.176021470036833	0.0914607891748527	0.207157973053125	0.179695363614811	0.441837841620758	0.131041058683461	0.108984768492964	0.103041265232599	0.166214591182003	0.524962140709901	0.436411457309035	0.0359216255638289	0.107892389239152	0.351315712961427	0.156057245884633
"MARCH9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCDC184"	0.0874053509948116	0.261332083077395	0.0542536685560331	0.107430919166135	0.182226112384507	0.0236655744726941	0.213193055432069	0.0038826172822052	0.00583664439340179	0.0231472854050711	0.0244424619915366	0.43063886313127	0.023206893365242	0.00759023240511143	0.0199494410372458	0.0168203165167852	0.0156053943881813
"CDH12"	0.098097488932878	0.0357031102560719	0.102262827416663	0.0210602789519253	0.0201028802444364	0.0143698367363309	0.160347495485796	0.0241067122276618	0.626095472593968	0.14696086268566	0.0635234954551886	0.817535343842983	0.030685201395693	0.0469787305207985	0.334518306581128	0.0322979687714966	0.0259700030662533
"RHBDL3"	0.00343752014215719	0.049896002946122	0.00441897108651133	0.00137792705256812	0.0018917454225884	0.00545371396160718	0.00111019103252976	0.0013044455370179	0.000873927877973646	0.00665589876814533	0.0428458045199783	0.0160508351420571	0.00419036220656678	0.000941046934169301	0.010787406319156	0.00179599614502162	0.00673901296602039
"CLDN19"	0.00163954336183341	0	0	0	0.00241965550654551	0.000946305935688846	0	0.000705831074431082	0	0	0	0	0.0107354152785231	0	0.00350739576685904	0	0.00384229738833433
"CEND1"	0.0210210473806	0.0286571132822658	0.00251647528853484	0.0700595953267025	0.0211901200088181	0.00349483558109109	0.436761796761211	0.00039861291533264	0.0056185860060168	0.0486320846975411	0.105730999440429	0.298573806956847	0.00621596441166922	0.0253098513622362	0.063013339132927	0.0350387507192689	0.00523166854145538
"PRPH"	0.00479468476962342	0.144164142921293	0.0257852093399564	0.544461777355524	0.252334585937261	0.0282965003885614	0	0.00524067571381907	0.00137499067654809	0.0686605536247696	0.0547984841881489	0.760562374413386	0.290759151179372	0.0766753248755532	0.0418404861530885	0.028001518842099	0.0349677343863178
"PCGF2"	1.64608270216259	4.84379355477731	2.32985164980231	1.6241811093855	2.06527391600259	2.31689858911421	3.16635886363765	2.74576658782288	2.08308390233556	1.3293031342021	1.92890701071729	2.87321731626743	3.40039216747693	0.757120300865823	1.70204993154274	1.18755276293201	1.04266900449146
"NPFFR2"	0.0100359849161568	0	0.0792706035651963	0.0120846174950538	0.00324010862459051	0.00535863961430264	0	0.224271613428259	0.0210628450029969	0.0126265755106209	0	0.0249884683159172	0.0344303985419343	0.0285577515169007	0.0349313454483277	0.387460304853074	0
"SLC7A3"	0	0	0.00556838947861774	0.0989587166393473	0.0183541297809691	0.019185953001804	0	0	0	0.0309716540310075	0.0165240558547314	0.197456115225517	0.115360041115997	0	0.0820054194738857	0.00898631368237572	0
"NRIP3"	0.331569278252717	0.257761562337296	0.788953522514532	0.135775029271947	0.361812409000132	0.247010522044541	0.346252037610974	0.458820768186145	1.34950258573505	0.204518077780989	0.947974928083432	0.465271953622794	0.147877709884772	0.241188052563702	0.0986438377014353	1.36975088394591	0.115012999058935
"GRPR"	0.0713154454325097	0.0202158461084464	0.0364075316321028	0.482419119425648	0.0153393619676186	0.0561014673580793	0.0422885714590468	0.0597419936207508	0.0924480912984877	0.0578824604248613	0.0594947511607284	0.0512418447107418	0.0308353278564538	0.0199136867468703	0.134925990463454	0.126959375654003	0.0274179885899402
"MAP3K10"	0.731036362359897	1.65558899552605	0.479437692210683	0.732464029375415	0.420524919703803	0.252301841095417	0.482446757992556	0.436386141772744	0.364338434367215	0.504156400003841	0.261989440722091	0.4524010068107	0.320643478614109	0.472504092148049	0.398461959010876	0.413356624322619	0.595025380937334
"TMEM221"	0.0171313632698579	0.124773936342624	0.00697955890327696	0.0284125012082591	0.0469792296199788	0.0147487259755439	0.0232252559018464	0.00159666073675876	0.013124314204074	0.0409142332107019	0.0207219312429499	0.0870116011198097	0.0484479328721209	0.0184046531320743	0.02461212555093	0.00566816938349058	0.015801696476042
"SYCP1"	0	0	0	0	0.000317614735284952	0.000687001898367055	0	0.000381446340777475	0.00072588906641281	0.0010742381684413	0.000289606805719304	0.00182308840758033	0	0.000433909273376085	0.00192215294541269	0.000342458916274119	0.0004829742238394
"SEMA5B"	0.0437163839327206	0.049657035631531	0.0228407070750521	0.0360720805699844	0.030334746516183	0.0972883499196747	0.0134619273983911	0.00611274274306201	0.0132425725897159	0.0200172750760073	0.0259009231582062	0.0587654816080304	0.0327089583085962	0.0172618623495981	0.0118878851458746	0.0274683607911497	0.0365902033227775
"BRF2"	5.32089128576854	4.79028183931354	5.74030293099088	6.45569471562331	5.41026621769692	5.59500248195209	4.91428613709319	5.84258188509094	5.14190980422926	6.55273904221805	4.06579809108722	5.61602813128136	5.95322082015625	5.67286792144783	4.60420425979031	4.8129885662304	5.05947669331993
"SLC30A8"	0.0771018737328806	0	0.00116048635329461	0	0.00141801320923271	0	0	0.00118304393949749	0.000202520072199725	0.0699681186747105	0.00129716766097871	0.0606930779006638	0	0	0.000662150604770338	0	0.00707917135780367
"PCDH11X"	0.00133544822654999	0	0.00132513649680347	0.00191675561583045	0.00267384636229934	0.00172529081816132	0.00272922754526487	0.00030231455044605	0.00607578074636811	0.00268372028029864	0.00255526515459297	1.08250944680464	0.000343347680460241	0	0.0190623907295798	0.00114163670914966	0.00325184044966316
"GYG2"	4.10571670913293	5.45208503890623	4.38764451490874	2.86980741897568	1.5577620056402	3.5351979967439	3.96909990898935	3.95472753799751	4.37378064173704	3.92531899753624	1.71248360998822	0.546008090046041	4.69359593662566	5.09765567514603	2.88670413139091	0.937647760909694	0.64560177668875
"AARS2"	5.43717420684512	5.67676234193203	3.85975716537079	4.06082665004133	4.67635241501168	4.74083955412546	5.25020141099374	6.31494399767815	5.31955321341657	4.35419977432899	3.83545273164228	4.25453432523644	6.00736616366825	4.7452689438416	4.44986686083041	4.35091179116023	4.34509443121951
"HCN1"	0	0	0.0925127129417356	0.00135471166772514	0.29598269224549	0.0451690038939775	0.137336229986176	0.00260847036561089	0.0277263671513692	0.158546529133482	0.0593886365853405	0.420272316390669	0.535743536445607	0.00448884397764887	0	0.0782750085508672	0.00320035653066663
"ALX1"	0.642300035613381	1.19058401956737	0.0133350335683073	2.86520503004003	1.34888782693071	1.2129651503739	1.23098791357351	1.98531163715485	1.53666237623058	1.14820503051249	1.29592302980304	0.663430414352072	1.20525166281067	1.45520430302883	0.510291463176482	0.00683417975946797	0.0048475583820748
"ING1"	0.675568884293799	0.480164618994161	0.684452149524428	0.874251723900094	0.603171216905199	0.562082414046434	0.737730102505243	1.18600238447448	0.720995212503375	0.918050392618482	0.76454019373991	0.957849648959597	0.771004867552237	0.778430786824345	0.748252306965733	0.753575462963862	0.394153603648778
"MTL5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NKAIN4"	0.480320212111645	0.481252968823484	0.0185532103133474	1.85352737293449	0.184665190378846	0.0951566619100853	0	0.0317531682872906	0.473463681810259	0.280120250335665	1.76073189321782	0.501972716262393	2.91537492986633	0.0654084921644709	0.03607244864431	0	0.137002926016134
"PDIA2"	0.0689527067128477	0.0469206592509582	0.00655601953587391	0.361260076209929	0.132546430841911	0.0669112617381717	0	0.00247644813068652	0.00205117108071085	0.0809970524216525	1.25525166732572	0.109103434864604	0.0588014102279819	0	0.0131325221648774	0.00775325983020869	0
"KCNK4"	0.00466861775344871	0	0.00882645143304915	0	0.0039350543129894	0.00177923212013314	0.00998444971921814	0	0.00160631760819461	0.00867655086516623	0.0106316127937609	0.0179840923104908	0	0.04490350510137	0	0.00214440985800349	0.0115320470185731
"PSPH"	2.1777133454667	1.0354827979515	0.825689501890501	2.24032559774257	1.12544384934806	1.04308005981279	0.718511687009029	0.829068856464396	0.870370596300484	1.80319630421155	1.75044236908698	0.957394769035148	1.14304316008676	0.751593261336492	0.545717141486092	0.833153854372289	1.59562624267227
"SMOC1"	0.040779544145204	0.0871837274121659	0.00267416141790276	0.00592209408474915	0.00487397577047642	0.0169609936429855	0.0020655127799815	0.0154012929796273	1.05833278328506	0.00170722263951632	0.141508264486838	0.0547909115266718	0.00197287330796235	0.00302907039748958	0.0266826688781392	0.682656111703936	0.0149430740835343
"FAM178B"	0.0396414267329835	0.10143782252192	0.00189855940220158	1.10038684645344	0.00852822355243464	0.304656115111646	0.0049419955225526	0.55109097440189	0.0121086189893296	0	0.59181001878274	0.314769630706566	0.224237237671325	0.0108691685235305	0.0104748602485551	0.00326627228266773	0.317438144880335
"PRR9"	0.0442023689415807	0.0230906122181945	0	0	0	0	0	0	0.00774273546683107	0	0	0	0	0	0	0.00347322069721733	0.15955912037632
"RGPD1"	0.00156835826242019	0.00607813991223356	0.00263625435761254	1.94716319952448e-07	0.00338147352767329	0.00533558582179503	0.00514104472285833	1.00896238194609e-07	1.08180163864461e-07	0.00562901122236969	0.00319785548850497	0	0.000647677329829477	0.0107393777726288	0.0204305555058642	0.00244415665765615	0.00550078791213013
"RBM20"	0.0757330739990641	0.0290770849859782	0.0217367847661893	0.00222893851747747	0.0028992888799223	0.0210564845242297	0.094060254761847	0.142762734512969	0.00791000230843291	0.0918524709276482	0.0228387537086465	0.0553901898803816	0.0947711376565342	0.0280964692990622	0.0380656397543686	0.0404100082080728	0.00798013639085049
"SCGB1D2"	0.229279626412734	0.27598995171847	0.0538476076520339	0	0.0352196387398611	0.0117230562097078	2.10301537310136	0.0114011455762625	2.25012716864827	0.627244290521275	0	0	0.0415792375686123	1.27737483527673	0	0	0
"GRIA3"	0.00200813927154849	0.00812339682580535	0.0175655132379871	0.00749883980938021	0.120491686202264	0.0825282616961201	0.00453635738565409	0.000387108554026731	0.02018457506146	0.0137376604836653	0.034504731146668	0	0.00200665319590828	0.00985616675582808	0.0527175176568592	0.144725371962153	0.0478954589524951
"TBC1D26"	0.119032523613747	0	0	0	0.0248577443328908	0	0	0	0	0.065603906505841	0	0.242550700230705	0	0.104637152689647	0.541679619004618	0.0202716169553588	0
"CGB1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SCARB1"	3.63330346173584	5.10945797376111	1.39762981590813	2.41440547797847	0.866437325581896	2.31635601004532	3.57014083938227	4.29818666435577	3.74706005918955	2.09416268563779	3.7608606170704	1.2668445356867	3.02660126477456	3.26355624046611	2.21921403063323	2.62445182487129	1.06381656605928
"OXT"	0	1.86724499446947	1.28774543208657	1.05841037905188	0.91215827404113	1.37288728618296	0.706523745537938	0	0.186203520945161	2.3657176199332	1.9816256188359	2.19392856198772	0	0.57374418229378	0	0.25610231516707	1.01472845854683
"HES7"	0.00741542084609695	0.00257970778291341	0.00450472370739512	0.0545585837495818	0.00272877087205599	0	0.00218085148451879	0.00300547179100535	0.00273056190725297	0.00341663403501815	0.00136480274311547	0.0303268649079328	0.00436477680379561	0.00124388536301046	0.0025169723078318	0.00621984357000615	0
"KCNK2"	0.095277199471919	0.0545407591957021	0.127364541853407	0.363776594901742	0.168142045320175	0.247365316065619	0.0929006070407442	0.143916679252157	0.136252393061034	0.124927362400292	0.035565182023174	0.413975223265167	0.148620139670183	0.0437260392478568	0	0.023664058846155	0.00816214973289159
"ODF3L2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MYL7"	0	0	0	0	0	0	0	0	0	0	0.020727742830114	0	0	0	0	0	0
"ANKRD30A"	0.0116764514335574	0	0	0	0	0	0	0.0124472256650265	0	0	0	0	0	0	0	0	0
"POLB"	1.26717209084906	0.645552170535241	1.09072920740059	0.606602453525381	0.817476264515509	0.944667839017099	1.1278239367555	1.557314032773	0.990897175195018	1.6459741158413	0.343126577743252	0.82771090695366	1.10259809110581	0.950681710784532	0.703335559838036	0.520414137877705	1.8849766654353
"ANKRD30B"	1.85603140900735	0.400545533008538	2.91765626120828	3.93461311807559	0.104531087628706	0.618505415599318	0.108803438076091	2.60050599459545	2.58207530366737	4.857251515531	0.0691629312854669	0	0.167317582666427	0	0.861491859355934	0.0286979689990982	0.182230291794917
"C6orf15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLEC3A"	0	0	0	0	0	0	0	0.00494254630344592	0	0	0	0	0	0	0	0.00859830398118991	0.0487416972362894
"SMIM11A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GSTT2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MUCL1"	0.0136582667346532	0	0.0656573439404868	0.0128912780490922	0.0151923472840776	0.00524936824170937	0	0.0382111037532677	0.019319629900676	0.0706481678667443	0.00681176024348212	0.0246988335219471	0	0.018259018318966	0.0191733447355353	0.00697031046604506	2.24498384056659
"FAM78A"	0.714369775009818	1.02392574040331	0.914003226857587	0.902373845664979	1.11844259965425	1.7046242024252	1.7144785947871	0.25869108282248	1.54032830625692	1.32126052358746	0.362525509317265	0.452371485016964	1.0398231395291	1.83444365116056	2.43777572521362	0.563370531674862	0.572357511723507
"IL16"	0.39009631762641	0.300992387228299	0.605943650516508	0.329822608164921	0.313881247050242	0.52142332709304	0.209780175145812	0.28895124077446	0.303059778983493	0.0638220434707908	0.151044440552749	0.1052273752051	0.232209451043141	0.802206969150028	1.65415988864783	0.096099070140109	0.188747921028506
"CYTH4"	0.377378756025491	0.327049157590216	0.307729508669175	0.256667658174811	0.487615042952069	0.624084888895557	0.424901897491205	0.0383714535837281	0.313294183249376	0.382031676693368	0.203905360534737	0.17869136667646	0.238532918234456	1.16379906112797	0.857797970951078	0.39822018852396	0.202940645819553
"SELPLG"	0.484379807843914	0.562525477022624	0.482261792072068	0.241330582531547	0.807938231893135	1.02813483008535	0.285474636367567	0.120465465108786	0.670913222089546	0.332460251357346	0.148457211055626	0.269109975738513	0.536581091949961	1.26029652399312	0.994474180780835	0.365408170268728	0.515844331163135
"CCL5"	1.80994697723081	2.7930246923693	2.05299693241661	0.470566568571394	2.89774693030584	2.69796799837017	1.45932348326144	0.383937704222183	0.532119192149322	1.59991751751931	0.398131909143041	3.61283824396556	1.74181451212928	5.3445920111527	3.9467338465682	1.66049179034674	1.11597149536665
"CXorf21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EVI2A"	0.608766491043919	0.195669401126793	1.03902725529999	1.17037956229351	1.28134516588615	1.65250698557233	0.542315516526923	0.132516208935777	1.86622133858391	0.414773041320582	1.25063891629309	1.33947082337684	0.342857535884519	1.0590814860627	1.70156537504617	0.692730651640033	0.27124676625875
"PIK3CD"	0.450084642467656	1.00421901441449	0.650268336744038	0.458447053293122	0.236780739684139	0.373889740551894	0.592968285535547	0.745079769773332	0.931840527995856	0.377352281014894	0.076705055330659	0.240578247615436	0.287575392486319	0.885883731776281	1.2499813361972	0.49411417862177	0.147425683801222
"DOCK10"	0.495176418698541	0.302071666993962	1.18445075963163	0.990807069536365	1.03070951328986	1.03950077133088	1.41386450157152	0.414959866112125	0.766487972310535	1.21142580893037	1.40381545051951	0.322081187256405	1.21468884710309	1.27941618743899	1.34079663087715	0.831655443484968	0.268931972285322
"FERMT3"	0.599822146737902	0.81155550010355	0.499968962708775	0.253124416699317	1.35849928652516	1.42947255711007	1.19244021087689	0.0714094014808814	0.401082732097571	1.2390792952496	0.26159675165194	0.451085906093377	0.379925819029146	1.45789365054988	2.0214448535591	1.05669976716619	0.406512086787995
"WIPF1"	0.414303308608666	0.812399342831067	1.88110903923196	2.39224273307504	1.70351681642439	1.24273916712617	0.429175548626102	1.23356037733655	1.73919307673919	0.424004099604715	0.896132853556367	1.18135437268085	0.528756227978314	1.12559816466982	1.82557458643113	0.559469441130207	0.230204736236997
"FCMR"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CST7"	2.05839541830869	1.37238893189603	0.841233552213006	1.86305801296062	1.53668183350953	1.28423682036763	0.517866536079614	0.0705421073526576	4.1979962176178	0.605671402811587	0.457293111396416	2.54251172299825	0.565524417091429	3.37774988300562	2.19641389100765	0.518594995209253	0.837706076762402
"RNASE6"	1.33119878115505	1.14466119660223	0.988165588666787	0.673425079108039	1.82785143370347	2.10719474608945	1.24589327746273	0.266427954519588	1.24305870469305	0.613698853249117	0.376141686400284	0.876664585135475	1.24191769499861	2.01653933514755	2.22016533677435	0.889282681459254	0.456204727151888
"FOXP3"	0.104500684137209	0.248962215547603	0.332444747635746	0.0484339674783359	0.34732550033676	0.170025560949966	0.128417069848284	0.0218955654558552	0.0366478742497022	0.0598148482279586	0.0114505090534136	0.141252328308432	0.0632713783694008	0.258067438768756	0.77644463318046	0.0862262452125962	0.466851607706564
"APBB1IP"	1.35166002533153	1.56800456344292	1.77522448934103	0.753299311073314	2.72113850864825	3.06257741375876	2.007639928779	0.456102934784289	1.92777488777505	1.20509284889731	1.15806176963174	0.741659681472751	1.58548330766859	2.79310128688017	4.05669649319958	2.99330857393415	0.841136207599731
"CPNE5"	0.243520299601896	0.519553318796607	0.407810665373091	1.04305630151948	0.16727018836903	0.616276686810386	0.130958694931949	0.16971564739375	0.0625335741373069	1.04151877725964	0.558484185185555	0.387106773849454	0.0432416030182621	0.986958886547777	1.72528153842617	0.0672601964048651	0.193090855361124
"FYB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEPT6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ITGA4"	0.303462625152969	0.192691627355778	0.369612536812125	0.283932710081686	0.880556864400862	1.55359771512691	0.642824794772601	0.0427304996851654	0.4495708632113	0.199525857458151	2.19295757035048	0.947592646584272	0.654090420379211	0.803737552861157	1.41199986034801	0.618338329593478	0.115142792094003
"HAVCR2"	1.49773258048213	1.11245728965353	1.59823165709374	1.04980862203348	2.84331767013285	2.45899007750391	1.75224345259719	0.551759438664878	1.71403354238989	1.96864318137148	1.01391106140185	0.683398146285846	1.20805266078932	2.58263630227148	1.91551485079086	1.70303524855875	0.602859642235518
"LYL1"	1.30158314459519	1.45203495428638	0.87659613401923	0.574139975826024	0.956171272498137	1.24899883838313	0.731858557327466	0.468821591376074	0.382141007491272	0.878712494791282	0.512024609047556	1.42335867619074	0.533482075424757	1.66380895250657	3.55146235954116	1.21527869741936	0.79330932150386
"AIF1"	3.26512558470854	1.8003453257273	2.41521223811125	2.00508600346569	4.09897014842463	4.12803877946403	2.81895150740796	0.700581019072358	2.68908861231293	2.24374991867973	1.18943839477304	2.24505512500608	2.58232746430029	4.15422128560038	2.77878884447225	2.66205818174911	1.75225633965985
"FPR3"	0.992795782442632	0.829491139017686	1.28077474177719	0.838279155391058	1.82169517375888	1.91414621538299	0.998069092194582	0.500158349631654	1.42401544210054	0.955035151647078	0.523397188792597	0.545731629233129	1.04911005926876	1.37211055409082	0.455257265099769	1.0959124140588	0.337940347128636
"CSF1R"	1.08228255775913	0.868297794735901	0.815875082677282	0.597913596971102	2.01028222633552	1.82122226115979	1.24610934622887	0.125434417969506	1.62064703598246	0.843475520339879	0.357203138001355	0.725089622314675	0.768154685442134	1.38504177538422	0.897153306735375	1.05017638876301	0.613070552307137
"GIMAP1.GIMAP5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TNFRSF4"	0.468421664194527	0.447602493485316	0.445389344069912	3.4193469019212	0.719957722274974	0.527560254419621	0.186820118197228	0.0778635504647228	0.26762127792608	0.458989803651776	2.27078152560865	0.539193737762616	0.214867531468931	1.04471132489277	1.17192714045255	0.321519585028267	1.17179146957796
"CD300A"	1.34673305721703	0.476514244066874	0.679701214122126	0.583376815815703	1.74895025698702	1.86987394173627	1.21062270407387	0.202175620287999	0.962009891618626	0.986983936296025	0.977979509272599	0.49208684764313	0.90309794416937	1.13416702998828	1.59464392782564	1.0893379352407	0.394739581644438
"VCAM1"	0.506895721033739	0.322703113641185	1.05759400934141	0.795282190504395	1.21551145826516	2.00350868776608	0.42725864225068	0.228391377337577	0.529421838271236	0.496470584925071	0.525781861255402	2.80044780015846	1.41776713083839	1.32379083127668	2.48872438085406	0.617056106990357	0.376917367355701
"RASSF2"	1.42183005032912	0.30267264238265	0.602469185803527	0.399970716172477	0.748847963738328	1.67671196765255	1.77547542210442	0.536203141709387	1.66259615171195	0.88582366624624	0.273369611197692	0.225092890105679	1.48580867794774	1.17468259238526	1.8957960073677	0.24236462819573	0.474525080430631
"PLD4"	0.380178996963184	0.736756211717749	0.20140920949981	0.0440149956304317	0.49483846481844	0.453684914263577	0.829304504151237	0.0250459590349147	0.295788905251901	0.0597273805390276	0.0144028449123836	0.129611488918651	0.142727535699576	0.561051083600804	2.65013860025467	0.0573643013590918	0.106796305255263
"SLC7A7"	1.18770216045737	1.00565791024746	0.967395399116955	0.663265212203625	1.61822527370629	2.05590470885638	1.07495368798454	1.17140846163595	1.02975502803359	0.970474480953797	0.479950570404088	0.965927680263418	0.798668542161241	1.77313223032368	1.48495866899109	1.0151107121135	0.362582917867266
"LY96"	3.46045615775933	2.28220324758739	2.373683013791	3.63625401317696	5.54372963162894	4.04267188158752	3.60330178542342	1.74675290900073	4.94467495224717	5.10796707862085	1.96828882777127	3.07024108719866	2.18887627609124	3.58617636444084	3.41947741107812	2.60399722037453	2.36517049965142
"RGS1"	0.718411547834287	0.948379233503369	3.34575364266317	1.06432183412036	2.30858416732329	2.07019403840247	0.461492008688805	0.139929058851908	2.21959920843393	3.6827091525603	0.809217481578422	0.435356261285265	0.258191121912562	0.795846108055033	2.43617186667333	0.506676781401392	0.933437174188409
"CTD.2207O23.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD14"	3.48304107402538	2.89419170581289	2.26578190842539	2.3817784762212	4.00528471691395	3.57685098995637	2.83449375427831	0.603901869143868	3.01774222269714	2.94023866146258	1.70826095079108	2.49420682358211	2.19745276148694	4.01387481607212	2.36489162169409	3.01752712751568	2.51100008646214
"CCL4L2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IFFO1"	0.604419006305783	1.07940998263859	0.275688066942387	0.8283491727152	0.339241084472707	0.428574315480801	0.511882840113253	0.390146795037417	0.302047045693314	0.627337843118989	0.185637225328473	0.416914635029545	0.265603986027986	0.693330706767238	0.454041098005029	0.590101696672319	0.137389858347915
"GCSAM"	0.0295559118282891	0.0198390289218496	0.0464874200055646	0.00892709899297969	0.0614898193244998	0.0875581683873948	0.0582803833413544	0.00963735543373353	0.0150488738379998	0.0193534771737576	0.0134300748969394	0.00759641894243524	0.0559728914381915	0.141567287036064	0.864220060125498	0.0333827294058631	0.150774802008572
"MMP25"	0.101015904410826	0.122568560070815	0.0757889191146478	0.0593160640948781	0.0823688187584875	0.147967072984018	0.0942656792365843	0.00463503881060278	0.141473041406193	0.0908828463319935	0.082645395484282	0.104651996382889	0.191009229374042	0.5122190104362	0.610923739748409	0.114159578444285	0.572678035171138
"ARHGEF6"	3.81038173288842	3.04285482734149	4.42204685606784	3.06093889786686	5.68284474709576	5.97738772440437	3.85359176349377	4.82784298764271	4.6372353219133	4.16039379382805	6.1913665808086	4.86602476794872	5.2339479507493	5.31526225915619	6.10891254252928	4.00844501201542	3.30128254091748
