"Pt1.baseline"	"Pt2.baseline"	"Pt4.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt7.baseline"	"Pt8.baseline"	"Pt9.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt20.baseline"	"Pt22.baseline"	"Pt23.baseline"	"Pt25.baseline"	"Pt27A.baseline"	"Pt27B.baseline"	"Pt28.baseline"	"Pt29.baseline"	"Pt31.baseline"	"Pt32.baseline"	"Pt35.baseline"	"Pt37.baseline"	"Pt38.baseline"
"OR2T5"	-0.192450089729875	-0.192450089729875	-0.192450089729875	5.00370233297676	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875
"CDY2A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GIP"	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	3.54487319266198	-0.339195615089106	2.06148095200002	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	2.53434061747654	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106	-0.339195615089106
"OTOL1"	-0.387560644889759	-0.387560644889759	-0.164577229013489	-0.320255364991451	-0.387560644889759	-0.387560644889759	0.19694766574801	-0.387560644889759	3.56402571474834	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.242206062787209	1.52899876396269	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.387560644889759	-0.0062158099217437	-0.387560644889759	2.80693457516027	-0.387560644889759	-0.387560644889759
"SLC2A7"	-0.359177027244409	-0.359177027244409	-0.359177027244409	-0.359177027244409	-0.359177027244409	-0.0805824600025115	0.0326426203435806	-0.359177027244409	0.0626534818169692	-0.00250915831946078	-0.230903674713686	-0.125256472381085	-0.359177027244409	-0.359177027244409	-0.359177027244409	-0.24080629437777	-0.359177027244409	-0.359177027244409	-0.359177027244409	-0.17904142924949	3.57483024638257	-0.359177027244409	-0.359177027244409	3.29498260365584	-0.359177027244409	-0.359177027244409	-0.359177027244409
"AC011155.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PQBP1"	-1.33084065181861	0.594019108241908	0.0521961084991686	-0.17525929499973	-0.169330738572181	0.937222321452644	-0.0415688056642598	-0.135031303511196	-1.76161328181304	-0.493133949676284	-0.747950589453386	0.939394390656274	-0.515610474812777	1.21628039146062	0.453435060124138	-0.580254783861749	0.172297748238681	3.19847498119555	-0.274679084370017	-0.107959965721248	0.432815828463405	-1.48894977027486	0.297446004337526	-1.23600670611457	0.226656827908569	1.06775865252596	-0.529808022440535
"OR52I1"	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	3.95733109311081	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	1.79671199435507	2.12685255489528	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048	-0.328370651765048
"HIST1H2BA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PAX9"	-0.055476804134287	-0.0724194740577598	-0.819449963976351	0.734540938285433	1.51896778079315	-0.994193399162232	-0.71477463221193	-0.622574155019885	1.33455102045629	-0.890360081757903	2.24851853509746	-0.00930475319442758	-0.463400636329181	-0.415230618649425	-0.956916817643418	-0.975742549709127	-0.820403469233199	-0.353259546383563	0.00597525855610759	0.650583434931306	0.716099958992124	-0.289432205965004	-0.4664018536539	2.71439288902861	-0.802311615744863	0.462285250884276	-0.664262490198296
