"Pt28.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt27A.baseline"	"Pt38.baseline"	"Pt2.baseline"	"Pt29.baseline"	"Pt9.baseline"	"Pt4.baseline"	"Pt7.baseline"
"APOBEC3G"	0.576207674436893	1.35456818816495	2.4527857840388	3.64562886770622	3.15491607731786	2.49441072784348	0.940309805462777	1.80176207132601	3.48208974758603	2.31574613935815	2.2585314719158	3.76286995269583	1.63662273718843	1.76937975011998	2.27001035923135	0.957337594981234	1.55266211085009
"SAMHD1"	0.759049091959733	1.89471909855638	3.26986580484241	1.29047939830576	1.77543916107022	3.56160009829147	2.36239744471042	1.20623932758207	1.84866152930549	2.1832311723225	1.90817285621516	2.18186380372748	2.01030923619613	2.43905458764811	0.850757550954991	1.87254931626146	0.54543019573079
"IFIT3"	1.6950498874546	1.58529485617779	1.90565080824473	1.0695727995722	2.04895598529467	2.03850010625088	2.87200645020966	1.28200009279171	2.68317285717234	3.22353055520144	3.29818925096174	3.33957164021357	2.74650034537393	1.90960408620763	2.31793792863683	1.93807924557439	1.35408067029305
"CTSS"	1.14671130856761	2.83810599530637	4.06135213881488	1.55383581478121	1.95253359119574	3.28952743181296	2.42648299865811	1.22468764071112	4.51437150364901	3.64652448429436	3.0190845690653	3.47869421019198	4.02008458232058	3.44692624886616	1.71477119265352	2.7767580107344	1.57785743753406
"IFI44L"	0.0606896600302396	0.135584888838941	0.332726757639632	0.0730967206931644	0.360698100211015	0.244103050778863	0.566052195179986	0.414421558688665	0.528636470621128	0.547502162907284	0.493787369627032	1.73376690049024	0.185554572293461	0.241366469835687	0.270301039592366	0.0854683122370693	0.0766900167341033
"IL32"	2.29961656379578	2.01161651432466	2.19127241144117	0.612255506594524	0.477302966040668	2.08145674222697	1.47144296706952	1.36720928961605	3.68510625532697	1.98358533573232	1.88075092824072	3.60246751014514	3.32485569197862	1.66336442830514	1.63142887513537	1.14189404147054	0.529842960630995
"LGALS9"	6.17355893348671	6.4402229034624	8.27600873595705	5.14126395862469	4.96494167194504	7.79725283719164	6.97542851316349	5.79900084697821	8.2271546548906	8.08124465246243	8.96385607487792	9.69777981665013	6.73262318588927	7.28185881810317	6.84336527914583	6.00797896929717	5.3392059059995
"OASL"	1.95311883660727	0.20023281714371	0.530946730064246	0.130991651763846	0.439931607442756	0.720341499146492	1.51727550015923	0.111290991888416	1.36239673286657	1.50701758172952	0.455782911359338	1.01211446018776	0.556035874885527	0.325166769632268	0.302466483877199	0.171774006084267	0.346845942314937
"TYMP"	4.86630930430252	2.09378764320885	2.60435542150821	3.02801045461282	2.65470398071309	3.79887979792269	2.65377915215057	3.25557689148483	4.96922915178136	3.96034008119701	3.96605194333526	3.93230084097267	2.30071815907411	2.583470435805	2.43703361751442	1.1289062414563	3.60926687763802
"HCLS1"	1.06741313546787	1.11849735794386	2.17418926763433	0.530984462416046	0.656350135582688	1.99875296849611	0.951558806770998	0.698668503170504	2.57993099100064	1.68204155871466	1.7311270537871	3.25465478625934	1.12162078258753	1.55839873184739	1.06564812334601	1.18299796016298	0.535013821925515
"TRIM22"	1.55730978556166	1.44103444726161	2.29495524984838	0.712346235547475	0.720958162319661	2.73723107086182	1.50576113989345	0.512798914446131	2.83829216687228	2.21101689443836	2.56134387905187	3.43496164028786	2.06210910971404	2.26034194130696	1.48540570309668	1.23896868622727	1.01728394518702
"CASP1"	2.9085086244295	3.15982390533412	2.61448843556656	0.591168095734141	2.93565967555914	3.08354827363425	1.47333678757713	1.59567049327364	2.8786746456291	3.16193589728532	4.80766588659458	3.15576880089027	3.42037417444408	2.21689035502675	2.84279203000425	1.13464809067991	4.57886138730826
"XAF1"	0.502554842238185	0.357433368812487	0.601535751787354	0.174342542245354	0.534642248725153	0.55023929338928	0.526578063567116	0.299914502478901	0.769128570080401	0.848219079077861	0.47071872361445	1.83564519404777	0.554621166366076	0.391181107231872	0.488742384089681	0.0939681377376195	0.138439140427271
"RAC2"	2.84347122700679	2.25720421755453	2.87131992791529	2.3850113484683	4.46252678613415	2.59076196156242	3.54615790800932	1.11147472906562	3.80664982017654	2.33641702063962	2.49936314250341	6.02600907905644	1.71207529233378	2.05986278425259	1.72595608957506	1.77911336087266	0.960568892236948
"SLC15A3"	0.849984450939731	1.38240908674034	2.02456415208668	0.460483782405014	0.710859132950584	1.93936704333113	1.72698500417991	1.13265425885659	2.92275480340846	2.81026872637232	3.22288987413017	2.8718944313275	1.40970853047271	1.51078769257383	1.45427835641061	1.0818312816528	1.18946121663526
"GBP2"	2.69332979168154	2.59644437867271	2.7534804037284	2.01933469277988	0.753854013142199	4.57876729088322	1.52648549874224	1.70958887351205	3.76535074700062	2.04425589287033	3.93850516547536	2.7892616061716	1.6822618997862	2.15230465102393	2.24269996448567	1.64613381446157	1.11021465601778
"MX1"	2.12712500034361	1.61180368463974	1.75064366592513	1.6112663325963	1.6632884015674	2.43328339573041	2.48353801530756	0.738278441601565	2.2377916200895	3.07585003710493	1.3975536455372	4.17192008512011	0.867739974102384	0.899291263206292	2.06187508328403	0.61835508983108	1.71361499942398
"HLA.DMB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SECTM1"	0.399894875294119	0.22919618620639	0.477185891675811	0.0558692624472123	0.0700405938368175	0.674474974669822	0.327006797118509	0.211938616233353	0.869962567380391	0.529266985945875	0.507800924506087	0.415398859641586	0.21976597889232	0.437832732592895	0.259335051435073	0.194484182512242	0.12423949959247
"GPSM3"	0.129000836751812	0.435787047618635	0.765401230325283	0.0963831467501778	0.3042627317636	0.792554762692905	0.412150129508354	0.203725338062284	0.689166378803709	0.732981688704259	0.637196253907107	1.75965358640457	0.519915028623273	0.438466121543485	0.511100921026097	0.530907229024051	0.0629896363358673
"APOL1"	6.60075109458664	6.11413431732023	6.78898168762362	1.82292212984788	5.20963767378848	7.05693009119277	5.84396245904132	3.27146714668955	8.13594248390154	6.06580637441771	7.08905148626075	6.4003920662487	7.28439666775473	4.95185489178124	6.71912541105644	5.11005943500802	4.07447776903493
"RASSF4"	0.534717711322894	0.400945300696674	0.84858002698533	0.115571172536352	0.254917957864888	0.687996348529265	0.897686864158851	0.347932965856677	1.24499569096806	0.97617550941803	0.518253162623025	0.673617835627151	0.661404015486423	0.745814632809404	0.389006797968376	0.313207018798846	0.169400854389538
"LCP1"	1.45531799494805	1.86210181191306	2.78908575466607	0.89282717903661	0.775720230588952	2.05564378571559	1.32214393643881	0.511640550276725	2.87231455646921	1.9181713535112	2.18030809504875	4.34148233383098	1.66804720310251	2.12598270537546	1.261625531844	1.71130406615825	0.837925229687043
"ISG20"	2.60940394217994	2.18549870742885	2.56381209334462	1.92762860215686	2.36634546947165	1.18778356678643	3.61564986500383	1.32385613575491	3.74651081815395	2.7422894661668	2.23097638118128	4.84191517997073	4.93322513699298	2.48451959690479	1.36723403019478	1.05712019767993	1.49102458471858
"THEMIS2"	4.35909310893086	4.78127566739466	6.2640154832363	4.46863459658775	6.26813663598547	6.57182815642528	5.64656398302464	5.06374998327973	6.38901407273995	6.01760137223543	5.18224912494235	6.69345193535571	4.69322747811959	5.17467897564459	4.65809710300503	4.44542134845358	4.94852097774392
"HLA.DMA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IFI44"	0.544956941268816	0.721409338245739	1.00162416396522	0.302433592563932	1.01428670590666	1.31508073528108	2.0014406234974	0.722535729285779	0.701607430098886	1.15382242154043	0.436498000394057	1.37085501866023	0.485366380868893	0.421150222116304	1.08276518211931	0.166120876606984	0.168308815781371
"PPP1R18"	0.0260146923798927	0.0579780110386517	0.0805351955776279	0.0548230923996535	0.0491042500755136	0.166044988651093	0.163966420560066	0.0606892659988415	0.0762716846769715	0.0983419722071237	0.053124588575545	0.117150514333421	0.0368859620279043	0.0683192978976001	0.0488102840919436	0.0581180220569803	0.0678469658948015
"IFITM1"	3.99023434566444	2.86608089906022	3.29595295787062	2.45828088229175	3.06951477262914	3.57494628083621	3.4500759927757	3.75266053838206	5.71693037554178	3.2054130973667	4.56999576744885	4.2886528284871	3.23971083956642	2.38334159814771	2.63164577295298	2.10364965451112	4.73561163491226
"PLA2G7"	0.215290830826	0.901770697264054	0.905972490113581	0.589657079041557	0.237890203958482	0.408877495513253	0.588153408733909	0.2753800159183	0.994230422625696	1.57421404720347	0.126448434089178	1.4267605531765	0.383445522409362	0.469804216585575	0.16062007065054	0.911493845372263	0.210616340851447
"OAS1"	4.45419658416736	2.83961776272989	3.51158189326018	2.44163367158602	4.01141076947687	3.73726225198064	4.44818275933592	1.20122639416491	4.19539817403431	5.00575392701809	3.25712002104751	5.0868212526412	4.34860328198998	2.93382535838607	3.17063916358198	2.27558889223928	2.58596310647124
"RARRES3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ICAM1"	0.933221262664407	1.50475022247188	2.13261588737925	2.14873418445524	2.14122452334623	2.42941291646293	1.71048242212687	0.625468967173892	2.63416231542614	1.61690135495553	2.89822577975318	3.17054792061886	2.12803384387335	2.12602918113332	2.30794579777517	1.73736572356193	2.34648444864296
"C2"	1.73156793917857	2.7186911222371	4.36025807795566	1.15948325934304	1.77800518913948	4.8763606657176	3.86494172062634	1.50669877050508	6.51167234731732	3.99539533328612	5.34810077859839	3.00077884818022	5.6359513618353	3.50612433687354	2.21187224759247	3.3374629324415	1.67568980374694
"CD40"	0.711738441376934	0.476747303021671	0.811317832876821	0.149214217790742	0.232352185156335	0.863934086794711	0.490464741543744	0.277488818662805	0.880226257979004	0.942203678766581	0.557036868035409	2.1207273420609	0.462648023154258	0.578858167209307	0.573967053240601	0.308741291630113	0.1999761068704
"CTSC"	2.4369871442365	1.97790980808693	2.56881040503964	2.9771533336779	1.32884680975075	2.75247264150048	1.90260250374235	0.975467657036313	2.92492981815498	1.98471676238935	1.54875024861193	2.09007398634664	1.06654645710322	2.14589309986969	1.43756717866492	1.29281680052214	0.99943719364503
"MX2"	0.724410157213853	1.34910003269411	1.11752695657108	0.493236548130294	0.826868450361549	0.806618999088177	1.31804920209051	2.10847937691607	0.873981792993272	1.92369375006661	0.716620505943581	2.79776163498435	0.824863478234476	2.57314530250615	2.82426292734556	0.362773699038043	1.02267122737188
"BST2"	7.26687616776375	10.006461301066	9.47232446318151	6.12693630819034	9.98004644383016	10.6091284816277	10.1201120677494	11.0437841583623	11.7610677229334	10.690423200719	11.2583434877996	10.5773706768709	10.765853092521	10.9728014268327	10.8966401193458	7.28241538733175	9.68625897983792
"SOD2"	7.44184898733765	5.15380084961127	5.79700196893331	5.22445035907993	4.21634176863436	6.3325069501413	5.49940061689051	3.46464614296391	6.39011419890554	5.34579120877859	5.59045077907645	5.62707838967288	6.98400147961298	5.62772456207584	5.40354977180064	4.76716524140402	4.0648674827533
"LSP1"	1.30321267870924	1.46592327486175	2.59458247035185	0.774289022779046	0.642986893914353	2.03034624742837	0.98098408548134	1.13399221861319	2.52621717292919	2.13822560479441	2.22668557852007	3.49254280073514	1.13805249765381	1.09900298026501	1.4069761640474	1.10693911109945	1.0220917045268
"CECR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COTL1"	4.00599722323877	3.72881035760075	5.01185590679035	4.50243947451843	3.70507859059976	5.67789633746675	5.38323179567172	3.53881705890327	5.12090820986595	5.26240169952421	4.85567606503651	6.67098285590389	4.48756117739948	3.69482540691888	5.69978658661789	4.58138619105881	4.00243016420117
"GM2A"	4.51751198801727	2.2808666743844	3.02768312563849	1.8881517520706	1.31090156243267	2.52504338192449	1.87325271746806	1.42125225846473	3.0815995701011	2.95485370467715	2.40516856626471	2.98900718811822	2.49300417817884	1.95632099510159	1.869247427295	2.516469302435	2.44635633109684
"SPOCK2"	0.750110743117614	0.539219230040252	0.833853615410864	0.0675649157529844	0.166323969473317	0.841606230370624	0.169035023501776	0.512239152785443	1.32224569596235	0.429115585780586	0.565015506573053	2.09570526914316	0.312708309245171	0.75709530022771	0.481220342622542	0.437715044570517	0.153433437538556
"ADAM8"	0.451849345268899	0.155117757011243	0.409286542204257	0.243722227212777	0.131597649009056	0.695130330907513	0.699199637970476	0.193195811119667	0.514060179854495	0.590755750635462	0.426211375391201	0.776680833599857	0.129800136295241	0.119289280691709	0.134426426840797	0.155373819781679	0.63066073403319
"ADGRE5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ISG15"	2.70552974079496	2.19533265680726	2.64259707212288	3.0725638414567	3.50406995101705	2.89778245378644	4.70122545917341	3.22767558314247	3.87576380860841	5.43222240854997	2.12399366095989	4.95715572901895	2.76101726245759	1.96339989986429	2.20489808095286	1.53801169638995	3.04472546258112
"IFI16"	3.29011271764696	3.8753705754207	3.11614270065377	2.89674784822513	3.18987204971893	3.96383709027545	3.27046569413179	3.10526577677526	3.37737398861811	3.26500464630038	3.13168992481087	3.5282403844489	3.10107852810781	2.45299204826315	3.52880535598284	2.50679156611617	2.47205354726976
"TNFAIP3"	1.43761997172765	1.10953930380213	1.77317462289405	0.861475767924553	0.954353296259469	1.48341552075359	1.85630036830861	0.628962240693174	1.6663662421231	2.09552272089	2.629210415891	3.28331071431664	1.23485947951418	1.17436160571104	0.731188715005241	0.795729765748872	1.66711969288428
"KYNU"	2.27658826547041	0.847924589460956	1.20461820773711	0.359376979728033	0.406079678049666	1.24255567107201	0.576814374525123	0.244216330113148	1.94064234376001	1.06722683571349	1.41237319459856	1.72840284783671	1.85167517082402	0.930395358178244	0.568533364027528	0.442607093728787	0.230381160897955
"SH3BP1"	1.58159483334882	0.48140825805425	0.595478633286625	0.818679455934152	1.03329975351979	0.554813221450222	0.249682774288269	1.60672819094434	1.01350493248466	0.778788841047165	0.583080217734294	1.31917949070975	0.33260620134373	0.634152021943691	0.352226586586566	0.738260395533737	0.422763925717867
"RNF166"	1.92863050337758	2.11903868084742	2.0470702247092	1.56567934263476	2.70813775534158	2.06197318326792	2.78838815269833	2.49322931745213	3.30716617825836	2.50195617692874	2.1305429520473	2.8400895879662	1.78726033655027	2.0863287678971	2.12465296046757	1.7406185893345	2.81790542201789
"SLC31A2"	1.29471832822725	0.416136529860433	0.839518960245477	0.401050480625998	1.3732694344414	0.952760174442723	0.714409378611033	0.189615044182909	0.857490035282201	0.802041941455472	0.579468340786853	0.445827503065907	0.621271875674126	0.771324590706454	0.433790506154612	0.304764740065416	0.488766174390312
"BATF"	0.917120930358866	0.357530328021103	0.544819387608753	0.0737220522365166	0.67021475736844	0.772447822697211	1.54955181038668	0.247779231466525	1.55758633427462	0.915766456540302	0.318458180475743	1.56915680505875	0.297085613510555	0.451618262624795	1.46099824626027	0.232480113990727	0.75407728029842
"IFIT1"	0.261951563398965	0.248678986927227	0.362598186615239	0.169981278579022	0.477360575643265	0.244239465061087	0.805353518646474	0.16455469033074	0.269875819597166	1.09512580250154	0.280847927134611	0.730687247776823	0.518667147046318	0.250202079663641	0.302674082514922	0.15128326487935	0.119756933311064
"RRM2"	1.56930710626424	1.50451994925416	1.85635284521205	2.14907582741422	1.71957982906431	1.09662096313314	2.76904870965726	1.64417778965646	0.74415941158782	2.54531522567598	1.50574370112678	1.83084599492824	0.523027793939416	1.35080418719554	1.36343177411288	1.23923993883296	1.98421686357208
"RGS10"	1.48483547387494	2.68190182967746	2.0683202506863	1.70203315896031	2.62700484141366	1.89113980530967	3.04037786416599	0.966609013952839	2.24376575334472	2.95151676988119	1.80815150691911	2.28721363344386	2.01483599650969	2.02638208446488	1.93852169452294	1.42256526465457	2.3893837271301
"PLEKHO1"	1.76942048711381	1.88527113874661	2.20923965686365	1.4309954937652	2.42427821573937	2.51369151110351	2.24071018659833	3.88130071980015	3.35293553063983	3.08654642040695	2.13854051825572	4.04491297677345	1.52343894197213	1.95062242976273	1.99937304938448	2.38470627048505	3.18031232279498
"CTSL"	3.19564922112309	3.01651609368128	3.56678480683601	4.07957087612009	2.82613779844029	2.9574024078233	3.4229474990908	1.4242358465449	3.25405646895395	4.76499873556252	3.04957811519723	2.58781973900955	2.82217520617012	3.57183051848627	2.68589467280479	3.03601008464027	3.45044215549559
"CXCR4"	1.20132826950566	1.1889316420204	2.94725733979128	2.24387669413643	0.752438082819366	2.26476153228663	2.00888086718475	1.11725304460092	2.25714914929674	2.14475574302485	1.52398333482021	5.65992167467745	3.03803758540256	1.29717366056161	0.773998262891597	1.71117098383712	2.73652107250403
