"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"GPR160"	-1.05144139732138	-0.77129463176174	-1.3241122187423	-1.70480672204003	-0.0563028741064185	1.33200156382053	-0.187639938331888	-0.769530497400542	0.387930531310968	0.39778469362507	0.949967461909734	1.46947294255295	-0.297892376127997	1.37731208165813	0.775437475069883	-0.526886094114972
"LGALS4"	1.50457719494538	0.563783697584528	0.663966183111841	-0.066320416981809	0.852686538455513	1.64094073794373	0.394265790990941	1.27455664727198	-1.23376796249479	-1.23376796249479	-0.705251258979336	-0.753774735060049	-0.713386072967023	-0.774569426511867	-0.180170992319459	-1.23376796249479
"TSPAN13"	0.207025819858725	-0.973111306139368	-1.67214829879863	-0.744467713868524	1.11695008500192	1.37303251035467	-0.538586013466842	-2.16110411570002	0.81114407275251	1.10885489794038	0.162840897745791	0.080170190721765	0.515769417853361	0.612270702702112	0.041952952393836	0.0594059006483065
"ABCC3"	-1.62098456381979	-1.76166595123387	-0.756329010472388	-0.776224905437879	0.08335959566169	-0.0837830544557969	-0.666766109944004	-1.20230900618805	0.61185351928158	0.651617798857978	0.996178171340096	1.01648145453775	0.661014448099926	0.616157092572234	1.28825639991894	0.943144121281585
"KCNQ1"	2.16261862800176	-0.0541557587337292	2.29978480815705	-0.613248344828242	-0.613248344828242	1.00272754912093	-0.613248344828242	-0.613248344828242	-0.613248344828242	0.312521649509978	-0.613248344828242	-0.613248344828242	-0.613248344828242	-0.613248344828242	-0.613248344828242	0.40898657222644
"ATP2A3"	-0.372121520906443	0.696095167537726	0.731671386331154	-0.018397915485264	1.8079797191853	1.7758291190376	-0.016723403193337	1.3804899269314	-1.07463462325885	-0.909231294433275	-1.46737416074511	-0.466860772752601	-0.334055573435854	-0.398878173653821	-0.663376385075755	-0.670411496082879
"TTC39A"	-0.135754716461048	0.140750341619391	0.321322178057649	0.0388383561917321	-0.273339574626619	0.0426558568661788	-1.30116889435859	1.18841548063448	0.0133306268565363	0.078359915549505	0.236080703132043	-2.38382137633728	2.24551072687617	0.458901706530016	-0.810975333388394	0.14089400285822
"GPRC5A"	-1.17887799985033	-0.619012063057075	-1.07427530577845	-1.22960940948677	1.48066212267022	1.37552432643808	-1.85444854404788	-0.501160774605868	0.352041238481403	0.344121987467033	0.0787090109346594	0.14511432145768	1.10290227330416	1.07147101595066	0.143867804096063	0.362969996026422
"TMEM45B"	-0.88269254235856	0.89001456809312	0.761482860896618	-1.06006924726803	-0.219493393414413	1.94492211287617	-0.402520377009896	1.248866920324	-1.11377295228004	0.527834105845583	1.02723303358974	0.255666680098186	-1.30421455510704	-0.361742563533156	-0.00730009564525304	-1.30421455510704
"CALML4"	0.0736752360913874	-1.02871927328612	-0.552943953163742	-1.02871927328612	-1.02871927328612	0.630336446692652	0.525666076914322	-1.02871927328612	0.8867735128102	1.06134044048572	-0.635004766877171	0.661077925593175	2.37069793399523	-0.35322468148761	0.475202195376433	-1.02871927328612
"HNF4A"	-0.25	-0.25	-0.25	3.75	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25
"TCN1"	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	-0.25	3.75	-0.25
"SMIM22"	-0.529097094708364	3.00064542263714	-0.529097094708364	-0.529097094708364	-0.529097094708364	-0.529097094708364	-0.529097094708364	-0.529097094708364	-0.529097094708364	-0.529097094708364	0.504963213186459	0.409894578775421	-0.529097094708364	0.369161091392342	1.53540373580065	-0.529097094708364
"DEGS2"	-0.652979133477291	-0.372358770318366	0.370347878155435	-0.652979133477291	2.58731889800014	2.19606253106009	-0.399106229158024	0.224092026887892	-0.335549668749378	-0.652979133477291	-0.652979133477291	-0.210377998901797	0.297826628860121	-0.440380494972373	-0.652979133477291	-0.652979133477291
"LCN2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DDAH1"	0.0120984222259251	-1.27280519749511	-0.674799190943817	0.225315070707584	-1.66627934343994	-1.58863377448341	0.15594709630329	-1.42705496445562	0.745034585753299	0.68501752408284	1.12817880767517	1.12281105013471	0.249016301645312	0.485828079230538	0.909148585319486	0.911176947739736
"CREB3L4"	-0.146308686023551	0.202857737711603	1.45848294993252	-0.143165808371123	1.73757843681053	2.07946099683099	-0.945936317858602	-0.910390463299048	-0.850744790526827	-0.383307649371944	-0.571849084666674	-0.873576145940404	0.649647658374152	0.0804621832379985	-1.12567903653035	-0.257531980309288
"MST1R"	-0.30700168081471	-0.0444206671573183	0.648576817033307	0.283933422514145	2.1939044690323	1.47086564491621	0.237051097087584	1.42156314939161	-0.790580307470017	-0.807034635974135	-1.03493055151051	-0.281575255232632	-0.470185248809661	-1.16913006148977	-1.13461092951734	-0.216425261999056
"ERBB2"	-0.421663302522908	-0.578385460150544	1.26426367856556	0.368182780964353	-2.04996715646135	-1.38935614998674	-0.213903606183071	-0.328872178198359	-0.4159686526777	-0.34707425972785	0.497271526764845	0.402880051460039	0.766542947295856	0.9123124131551	2.02543982575883	-0.49170245805611
